ID,Tiempo,PARA1,CH,RISE,COUN,ENER,DURATION,AMP,A_FRQ,RMS,ASL,PCNTS,THR,R_FRQ,I_FRQ,SIG_STRNGTH,ABS_ENERGY,C_FRQ,P_FRQ
1,16.4855638,0.0018,1,36,54,140,700,81,77,0.002,31,4,50,75,111,878461.0,402391.0,172,97
1,16.4857237,0.0012,2,7,15,10,213,69,70,0.0,26,2,50,63,285,82106.0,8153.0,237,92
1,16.4895035,0.0018,1,22,5,0,84,53,60,0.002,31,3,50,32,136,14854.0,549.796,595,97
1,28.271685,0.0012,1,60,33,50,436,77,76,0.004,37,7,50,69,116,370026.0,92203.0,194,92
1,28.271809,0.0012,2,4,17,10,213,64,80,0.0,26,1,50,76,250,85186.0,6217.0,270,92
1,62.2453455,0.0024,1,8,10,0,154,55,65,0.002,31,2,50,54,250,27724.0,906.242,553,92
1,62.2459388,0.0018,1,19833,2242,6610,20000,87,112,0.04,55,2223,50,114,112,41290000.0,18497000.0,308,92
1,62.246848,0.0024,2,100,4,0,106,51,38,0.0,26,3,50,200,30,12749.0,349.087,485,92
1,62.2476537,0.0024,2,758,35,20,778,56,45,0.0,26,33,50,100,43,130022.0,3743.0,404,92
1,62.2488755,0.0018,2,628,37,20,1170,55,32,0.0,26,18,50,35,28,155398.0,4027.0,389,92
1,62.2504907,0.0024,2,16780,1855,1710,19999,71,93,0.008,41,1523,50,103,90,10689000.0,1075000.0,334,92
1,62.2662865,0.0031,1,19403,2524,14790,20000,90,126,0.11,63,2446,50,130,126,92419000.0,71743000.0,280,92
1,62.2708272,0.0018,2,19741,2136,3120,20000,77,107,0.028,52,2108,50,108,106,19523000.0,3177000.0,206,92
1,62.2866235,0.0031,1,2969,2679,19860,20000,91,134,0.188,68,366,50,135,123,124055000.0,124458000.0,202,92
1,62.2911735,0.0018,2,1992,2259,4430,20000,79,113,0.044,56,216,50,113,108,27672000.0,6314000.0,180,92
1,62.3069605,0.0024,1,16047,2888,20180,20000,93,144,0.244,70,2338,50,139,145,126087000.0,130634000.0,273,87
1,62.3115157,0.0018,2,16753,2296,4290,19998,78,115,0.056,58,1922,50,115,114,26807000.0,5999000.0,270,92
1,62.327304,0.0018,1,16784,2826,19280,20000,92,141,0.29,72,2372,50,141,141,120468000.0,119599000.0,209,92
1,62.3318505,0.0024,2,8454,2319,4070,20000,78,116,0.064,59,982,50,115,116,25456000.0,5361000.0,211,92
1,62.347653,0.0024,1,940,2860,19550,20000,91,143,0.328,73,146,50,142,155,122130000.0,120787000.0,234,92
1,62.3521862,0.0018,2,8135,2269,4540,20000,79,113,0.074,60,916,50,114,112,28367000.0,6803000.0,204,102
1,62.3679885,0.0018,1,14604,2962,20780,20000,93,148,0.362,74,2159,50,148,147,129820000.0,137055000.0,241,92
1,62.3725215,0.0024,2,3730,2275,4820,20000,79,114,0.082,61,425,50,113,113,30135000.0,7458000.0,178,92
1,62.3883228,0.0018,1,12236,2921,20040,20000,92,146,0.398,75,1790,50,145,146,125184000.0,127368000.0,221,92
1,62.3928623,0.0018,2,9065,2308,4300,20000,76,115,0.09,62,1034,50,116,114,26913000.0,5837000.0,197,102
1,62.4086575,0.0024,1,9180,2778,20430,20000,94,139,0.43,75,1267,50,139,138,127623000.0,132740000.0,210,97
1,62.4131942,0.0024,2,1658,2297,4330,20000,78,115,0.096,62,191,50,114,115,27101000.0,6155000.0,202,92
1,62.4289923,0.0024,1,11243,2841,20060,20000,93,142,0.458,76,1608,50,140,143,125318000.0,128447000.0,203,92
1,62.433525,0.0021,2,6953,2311,4430,20000,78,116,0.102,63,806,50,115,115,27695000.0,6517000.0,192,102
1,62.4493205,0.0018,1,5741,2936,19610,20000,91,147,0.496,76,837,50,147,145,122518000.0,121021000.0,217,92
1,62.4538665,0.0031,2,18011,2286,4820,20000,81,114,0.11,63,2064,50,111,114,30164000.0,7826000.0,294,92
1,62.4696585,0.0024,1,14892,3118,18560,20000,91,156,0.518,77,2323,50,155,155,115968000.0,109482000.0,256,92
1,62.4742015,0.0024,2,14258,2312,4210,19999,79,116,0.114,64,1633,50,118,114,26309000.0,5805000.0,268,102
1,62.4899987,0.0018,1,2311,3180,17480,20000,90,159,0.534,77,382,50,158,165,109241000.0,97040000.0,234,92
1,62.494537,0.0024,2,12537,2405,3770,20000,77,120,0.118,64,1515,50,119,120,23609000.0,4596000.0,200,102
1,62.510337,0.0024,1,0,3103,17570,20000,90,155,0.552,77,1,50,155,1000,109761000.0,97358000.0,244,92
1,62.514873,0.0024,2,8325,2359,4010,19998,80,118,0.122,64,990,50,117,118,25072000.0,5257000.0,195,92
1,62.5306705,0.0018,1,14748,3237,17550,20000,90,162,0.57,78,2371,50,164,160,109652000.0,96947000.0,224,92
1,62.5352222,0.0024,2,14170,2419,3670,20000,77,121,0.126,65,1719,50,120,121,22935000.0,4344000.0,213,92
1,62.5510045,0.0024,1,10558,3389,17260,20000,93,169,0.586,78,1791,50,169,169,107813000.0,94878000.0,225,92
1,62.5555562,0.0024,2,6087,2377,3440,20000,75,119,0.13,65,729,50,118,119,21500000.0,3770000.0,199,102
1,62.571345,0.0031,1,488,3363,15380,20000,90,168,0.6,78,90,50,167,184,96094000.0,74773000.0,234,92
1,62.5758988,0.0018,2,13954,2325,3030,19998,75,116,0.132,65,1617,50,117,115,18975000.0,3043000.0,295,92
1,62.591682,0.0031,1,19315,3239,13480,20000,89,162,0.61,78,3136,50,150,162,84228000.0,59033000.0,246,97
1,62.596235,0.0018,2,3861,2431,2670,20000,74,122,0.134,65,458,50,122,118,16708000.0,2310000.0,206,92
1,62.612032,0.0018,1,2116,2899,7510,19999,84,145,0.614,78,339,50,143,160,46937000.0,18830000.0,297,87
1,62.6165725,0.0018,2,4622,2015,1710,19998,72,101,0.136,65,527,50,96,114,10716000.0,1070000.0,238,102
1,62.6323672,0.0024,1,2000,2732,4600,20000,79,137,0.614,78,288,50,135,144,28776000.0,6837000.0,260,92
1,62.6369447,0.0024,2,9717,1839,1180,19999,67,92,0.136,65,887,50,92,91,7412000.0,472977.0,272,92
1,62.6527025,0.0018,1,12784,2499,5340,20000,81,125,0.616,78,1597,50,125,124,33378000.0,9364000.0,252,97
1,62.6572922,0.0018,2,32,1839,1200,19999,67,92,0.136,65,4,50,91,125,7529000.0,489619.0,312,92
1,62.6730367,0.0018,1,15555,2443,5120,20000,84,122,0.618,78,1914,50,119,123,32007000.0,8875000.0,223,92
1,62.6776305,0.0024,2,1485,1726,1080,19999,75,86,0.136,65,140,50,85,94,6776000.0,420605.0,220,92
1,62.6933793,0.0018,1,16575,2490,4960,19999,82,125,0.618,78,2047,50,129,123,31035000.0,8401000.0,233,92
1,62.6979652,0.0018,2,7514,1705,1040,19999,67,85,0.136,65,640,50,85,85,6544000.0,381200.0,274,92
1,62.713714,0.0018,1,13639,2605,5080,20000,83,130,0.62,78,1777,50,130,130,31793000.0,9421000.0,231,92
1,62.718301,0.0024,2,3846,1232,750,14609,70,84,0.136,65,336,50,83,87,4700000.0,277443.0,297,102
1,62.7333587,0.0021,2,15742,1666,990,19997,66,83,0.138,65,1315,50,82,83,6190000.0,340516.0,337,102
1,62.734051,0.0018,1,2103,2643,4060,20000,82,132,0.622,78,280,50,132,133,25392000.0,5575000.0,247,92
1,62.7536937,0.0018,2,1884,391,240,4724,67,83,0.136,65,159,50,81,84,1505000.0,84533.0,315,102
1,62.754387,0.0024,1,1078,2680,3900,20000,82,134,0.618,78,160,50,133,148,24397000.0,5262000.0,239,97
1,62.7588607,0.0024,2,42,265,150,3393,66,78,0.136,65,5,50,77,119,984693.0,54120.0,268,92
1,62.762703,0.0018,2,17899,1528,840,20000,64,76,0.136,65,1371,50,74,76,5308000.0,248007.0,313,92
1,62.7747275,0.0024,1,2272,2681,3760,20000,84,134,0.604,78,294,50,134,129,23530000.0,4891000.0,252,92
1,62.783038,0.0018,2,9335,1447,840,19987,66,72,0.132,65,681,50,71,72,5259000.0,262671.0,348,92
1,62.7950642,0.0018,1,14862,2617,3870,20000,78,131,0.584,78,1953,50,129,131,24182000.0,5057000.0,230,92
1,62.803393,0.0012,2,9220,1566,980,20000,70,78,0.128,65,722,50,78,78,6174000.0,370102.0,291,102
1,62.8154,0.0024,1,9729,2639,3880,20000,80,132,0.554,77,1279,50,132,131,24243000.0,5064000.0,235,92
1,62.823744,0.0031,2,14429,1136,670,15373,66,74,0.124,64,1066,50,74,73,4225000.0,219504.0,286,92
1,62.8357317,0.0018,1,4834,2651,3700,20000,79,133,0.532,77,630,50,133,130,23169000.0,4686000.0,237,92
1,62.839561,0.0024,2,11406,1066,640,14925,66,71,0.122,64,807,50,73,70,4007000.0,202530.0,421,92
1,62.8549228,0.0024,2,2463,840,520,12312,68,68,0.116,64,171,50,67,69,3278000.0,178757.0,273,92
1,62.8560605,0.0024,1,15243,2605,3340,20000,79,130,0.51,77,2011,50,124,131,20863000.0,3790000.0,273,92
1,62.867684,0.0024,2,1208,230,130,3255,65,71,0.116,64,86,50,70,71,860527.0,43379.0,290,92
1,62.8713912,0.0018,2,2642,427,260,6065,66,70,0.114,64,173,50,74,65,1641000.0,88015.0,300,102
1,62.876396,0.0018,1,10316,2639,3430,20000,77,132,0.484,76,1378,50,130,133,21448000.0,4023000.0,325,92
1,62.8778922,0.0024,2,1485,136,70,2132,62,64,0.114,64,97,50,60,65,485774.0,21512.0,282,102
1,62.880467,0.0024,2,216,58,30,750,62,77,0.114,64,16,50,78,74,189222.0,8559.0,307,92
1,62.8816522,0.0018,2,2593,341,190,4883,66,70,0.11,63,187,50,67,72,1211000.0,57461.0,354,102
1,62.8869702,0.0018,2,2379,218,120,3350,62,65,0.11,63,154,50,65,64,798460.0,36463.0,299,92
1,62.890757,0.0018,2,1159,162,90,2144,64,76,0.11,63,93,50,70,80,619547.0,33344.0,281,92
1,62.8933535,0.0018,2,1341,115,60,1910,61,60,0.108,63,82,50,58,61,410743.0,16904.0,322,92
1,62.8957042,0.0024,2,1442,495,280,7241,64,68,0.108,63,112,50,66,77,1808000.0,84128.0,278,92
1,62.8967342,0.0018,1,12964,2574,3250,19998,78,129,0.458,76,1683,50,126,129,20362000.0,3806000.0,251,92
1,62.9033867,0.0018,2,47,63,40,1095,65,58,0.106,63,4,50,56,85,272152.0,16059.0,314,102
1,62.9049303,0.0018,2,154,30,10,446,59,67,0.106,63,13,50,58,84,105317.0,4567.0,324,92
1,62.9058227,0.0024,2,1475,150,80,2348,63,64,0.106,63,102,50,55,69,550281.0,25952.0,284,92
1,62.9086097,0.0018,2,7631,598,330,9454,63,63,0.102,63,474,50,68,62,2114000.0,87312.0,304,92
1,62.91708,0.0024,1,8067,2614,3460,20000,77,131,0.43,75,1048,50,131,129,21645000.0,4071000.0,297,92
1,62.9185107,0.0018,2,5,2,0,10,52,200,0.102,63,1,50,250,200,2349.0,200.329,483,87
1,62.9189615,0.0018,2,30,32,10,478,58,67,0.102,63,4,50,62,133,109221.0,4623.0,360,92
1,62.9198755,0.0012,2,296,58,30,783,61,74,0.102,63,20,50,78,67,201087.0,9386.0,356,92
1,62.9211675,0.0018,2,1828,270,170,3625,65,74,0.1,63,147,50,68,80,1101000.0,63941.0,281,92
1,62.925229,0.0012,2,5071,359,220,5692,64,63,0.1,63,315,50,70,62,1382000.0,63012.0,319,92
1,62.9313735,0.0024,2,218,68,30,838,64,81,0.1,63,19,50,79,87,247813.0,13688.0,281,102
1,62.9326595,0.0024,2,6597,482,280,7205,64,67,0.096,62,433,50,80,65,1791000.0,84793.0,288,131
1,62.9374227,0.0018,1,10759,2533,4010,20000,80,127,0.4,75,1411,50,121,131,25056000.0,5615000.0,247,92
1,62.9403398,0.0018,2,9243,669,420,10123,68,66,0.094,62,606,50,71,65,2679000.0,145651.0,285,102
1,62.950896,0.0018,2,0,37,20,695,70,53,0.094,62,1,50,51,1000,137067.0,5731.0,348,102
1,62.9520267,0.0018,2,2616,318,180,4654,65,68,0.09,62,183,50,66,69,1168000.0,56459.0,296,92
1,62.9571175,0.0012,2,1342,481,290,7095,66,68,0.086,61,92,50,67,68,1833000.0,90091.0,276,92
1,62.9577545,0.0024,1,19548,2476,3490,19999,78,124,0.372,74,2420,50,124,123,21834000.0,4243000.0,290,92
1,62.9646693,0.0024,2,244,56,30,956,60,59,0.086,61,20,50,50,81,205418.0,8377.0,314,92
1,62.9660557,0.0012,2,0,137,80,1823,68,75,0.086,61,1,50,74,1000,508161.0,25720.0,322,102
1,62.9683482,0.0024,2,301,242,140,3810,62,64,0.086,61,20,50,63,66,904508.0,39919.0,305,102
1,62.972602,0.0012,2,51,48,30,855,61,56,0.082,61,5,50,53,98,190442.0,8573.0,323,92
1,62.9738885,0.0018,2,0,46,20,611,61,75,0.082,61,1,50,73,1000,157899.0,7255.0,399,92
1,62.9749287,0.0012,2,1321,331,180,4920,62,67,0.082,61,95,50,65,71,1183000.0,51230.0,302,102
1,62.9780855,0.0018,1,7010,2448,3940,20000,80,122,0.346,73,850,50,123,121,24656000.0,5516000.0,248,92
1,62.9802888,0.0018,2,341,53,30,771,61,69,0.082,61,30,50,53,87,188521.0,8234.0,319,92
1,62.9814917,0.0027,2,150,48,30,580,61,83,0.078,60,13,50,81,86,190167.0,10427.0,301,92
1,62.9825145,0.0018,2,575,60,30,881,62,68,0.078,60,39,50,68,67,228171.0,10885.0,307,92
1,62.9838387,0.0018,2,3081,203,110,3404,65,60,0.078,60,183,50,61,59,720380.0,30110.0,306,92
1,62.9876745,0.0018,2,1562,212,120,3416,63,62,0.078,60,107,50,56,68,783118.0,35474.0,328,92
1,62.991533,0.0012,2,1884,332,200,4816,65,69,0.076,60,139,50,65,73,1283000.0,65286.0,356,92
1,62.9968072,0.0018,2,307,196,120,3179,64,62,0.076,60,31,50,57,100,769606.0,35881.0,285,92
1,62.9984177,0.0018,1,3373,2543,3920,20000,80,127,0.304,72,434,50,126,128,24491000.0,5655000.0,241,92
1,63.0004337,0.0024,2,1832,152,80,2448,59,62,0.076,60,123,50,47,67,538660.0,21391.0,312,92
1,63.0033162,0.0018,2,64,41,20,645,59,64,0.072,60,7,50,58,109,146156.0,6195.0,358,102
1,63.0043933,0.0018,2,0,50,30,752,63,66,0.072,60,1,50,65,1000,192608.0,9429.0,315,92
1,63.0055893,0.0024,2,1460,281,170,4614,64,61,0.072,60,103,50,56,70,1067000.0,48369.0,286,102
1,63.0106625,0.0024,2,288,65,30,1121,60,58,0.072,60,17,50,57,59,244397.0,10005.0,320,102
1,63.0122205,0.0031,2,311,57,30,654,64,87,0.07,59,30,50,78,96,224572.0,13776.0,287,102
1,63.0133072,0.0012,2,492,153,90,2217,64,69,0.07,59,38,50,66,77,564738.0,26732.0,300,102
1,63.0159625,0.0021,2,46,38,20,520,60,73,0.07,59,5,50,69,108,147773.0,7533.0,303,92
1,63.0169202,0.0018,2,3,2,0,8,53,250,0.07,59,1,50,200,333,2257.0,206.129,380,97
1,63.0173592,0.0024,2,287,43,20,781,65,55,0.07,59,20,50,46,69,182939.0,9592.0,324,92
1,63.0185765,0.0037,2,218,71,40,906,61,78,0.066,59,19,50,75,87,256261.0,12271.0,295,92
1,63.018904,0.0024,1,19958,2468,3650,20000,80,123,0.274,71,2464,50,97,123,22802000.0,4832000.0,239,92
1,63.019914,0.0024,2,0,33,10,693,64,48,0.066,59,1,50,46,1000,124715.0,4288.0,472,102
1,63.021037,0.0018,2,0,69,30,980,61,70,0.066,59,1,50,69,1000,222589.0,8568.0,389,102
1,63.0224585,0.0018,2,110,58,20,820,58,71,0.066,59,8,50,70,72,178761.0,6576.0,333,102
1,63.02371,0.0024,2,1599,133,70,2005,64,66,0.062,59,111,50,54,69,491111.0,23254.0,303,92
1,63.0261457,0.0018,2,351,49,20,666,62,74,0.062,59,30,50,60,85,182726.0,9480.0,325,87
1,63.0273077,0.0024,2,486,76,40,1066,62,71,0.062,59,40,50,62,82,286029.0,13899.0,305,92
1,63.0288047,0.0018,2,0,177,100,3338,65,53,0.062,59,1,50,52,1000,644495.0,23426.0,422,92
1,63.032574,0.0018,2,95,62,30,979,62,63,0.062,59,9,50,59,94,212280.0,9132.0,350,92
1,63.0339883,0.0012,2,300,34,10,479,61,71,0.058,58,23,50,61,76,119987.0,5440.0,336,92
1,63.034988,0.0018,2,491,55,30,880,62,63,0.058,58,34,50,53,69,212128.0,9858.0,324,92
1,63.036308,0.0018,2,550,56,30,993,61,56,0.058,58,37,50,42,67,220698.0,9435.0,340,92
1,63.037741,0.0018,2,0,184,100,3322,61,55,0.058,58,1,50,55,1000,646234.0,22867.0,362,92
1,63.0392352,0.0018,1,0,2531,3700,20000,82,127,0.238,70,1,50,126,1000,23139000.0,5064000.0,231,92
1,63.0415005,0.0018,2,386,60,30,843,60,71,0.058,58,27,50,72,69,216001.0,9886.0,334,92
1,63.0427837,0.0031,2,402,43,20,829,57,52,0.058,58,22,50,49,54,149267.0,4946.0,352,92
1,63.0440415,0.0024,2,0,50,20,900,62,56,0.058,58,1,50,54,1000,167720.0,5936.0,418,102
1,63.0453812,0.0024,2,439,66,30,1032,61,64,0.058,58,32,50,57,72,228110.0,9289.0,312,92
1,63.0468475,0.0018,2,253,47,20,607,60,77,0.058,58,22,50,70,86,164334.0,7614.0,316,92
1,63.0478897,0.0018,2,172,72,40,1079,62,67,0.056,57,16,50,61,93,279716.0,13075.0,309,92
1,63.0494045,0.0018,2,101,40,20,658,58,61,0.056,57,7,50,59,69,136823.0,5168.0,343,92
1,63.0505042,0.0024,2,42,52,30,904,60,58,0.056,57,5,50,54,119,199531.0,8740.0,347,92
1,63.05184,0.0024,2,0,49,20,677,61,72,0.056,57,1,50,70,1000,164731.0,7246.0,372,92
1,63.0529522,0.0018,2,520,55,30,1035,61,53,0.056,57,32,50,44,61,220912.0,9549.0,319,92
1,63.0544265,0.0018,2,324,46,20,659,60,70,0.052,57,23,50,68,70,159515.0,7043.0,330,92
1,63.0555192,0.0018,2,542,61,30,917,60,67,0.052,57,36,50,66,66,205967.0,8723.0,332,92
1,63.056876,0.0018,2,103,54,20,965,57,56,0.052,57,6,50,55,58,178913.0,6219.0,357,87
1,63.058272,0.0018,2,239,45,20,656,59,69,0.052,57,21,50,57,87,171745.0,7960.0,333,92
1,63.0593955,0.0024,2,532,37,10,631,57,59,0.052,57,34,50,30,63,115565.0,3793.0,361,92
1,63.0596935,0.0018,1,11615,2486,3880,20000,78,124,0.222,69,1438,50,125,123,24270000.0,5262000.0,271,92
1,63.0605377,0.0012,2,1791,163,80,2313,59,70,0.052,57,131,50,61,73,528992.0,20665.0,314,92
1,63.0632823,0.0018,2,0,58,30,912,62,64,0.052,57,1,50,62,1000,209657.0,9050.0,382,92
1,63.0646287,0.0024,2,151,39,20,612,59,64,0.052,57,12,50,58,79,125294.0,4740.0,359,92
1,63.065799,0.0024,2,382,46,30,717,61,64,0.048,56,23,50,68,60,191723.0,9674.0,313,92
1,63.066956,0.0012,2,529,105,60,1942,61,54,0.048,56,27,50,55,51,378170.0,13887.0,331,102
1,63.069353,0.0018,2,449,51,30,1187,57,43,0.048,56,18,50,44,40,189923.0,5576.0,358,102
1,63.0709777,0.0024,2,6,46,20,643,60,72,0.048,56,1,50,70,166,142496.0,5461.0,339,102
1,63.0722093,0.0018,2,65,36,10,462,62,78,0.048,56,6,50,75,92,110410.0,4874.0,326,102
1,63.0731235,0.0012,2,872,136,80,2699,61,50,0.048,56,50,50,47,57,527040.0,19735.0,327,92
1,63.0762567,0.0018,2,1557,113,60,2029,60,56,0.048,56,87,50,55,55,381799.0,13686.0,322,102
1,63.078743,0.0024,2,528,53,20,810,58,65,0.048,56,41,50,42,77,161162.0,5807.0,337,102
1,63.0799897,0.0018,2,0,44,20,721,60,61,0.048,56,1,50,59,1000,149481.0,5679.0,367,102
1,63.0803262,0.0018,1,5286,2399,4000,19999,79,120,0.192,68,635,50,119,120,24990000.0,5569000.0,245,92
1,63.0811452,0.0018,2,173,62,40,1020,61,61,0.048,56,15,50,55,86,250954.0,11696.0,312,92
1,63.082614,0.0012,2,160,21,0,316,57,66,0.046,56,10,50,70,62,61336.0,2217.0,354,97
1,63.0833885,0.0012,2,1,2,0,31,51,65,0.046,56,1,50,33,1000,5277.0,278.51,402,97
1,63.083856,0.0024,2,224,103,50,1959,62,53,0.046,56,18,50,49,80,370666.0,13735.0,320,92
1,63.086248,0.0012,2,427,73,40,1128,61,65,0.046,56,38,50,49,88,285846.0,13400.0,309,102
1,63.087811,0.0018,2,0,105,50,1839,67,57,0.046,56,1,50,56,1000,368867.0,13597.0,352,92
1,63.0900922,0.0024,2,322,58,30,991,57,59,0.046,56,25,50,49,77,195383.0,6911.0,345,92
1,63.0915315,0.0018,2,2497,188,100,3401,61,55,0.042,55,145,50,47,58,626135.0,20933.0,321,102
1,63.0953755,0.0018,2,0,36,10,718,62,50,0.042,55,1,50,48,1000,121878.0,3900.0,352,92
1,63.0965337,0.0018,2,201,48,30,711,63,68,0.042,55,16,50,62,79,210328.0,11487.0,302,92
1,63.0976822,0.0018,2,507,60,30,842,60,71,0.042,55,42,50,53,82,213134.0,9052.0,336,92
1,63.0989687,0.0018,2,2697,214,110,3370,60,64,0.042,55,164,50,74,60,735325.0,28649.0,310,92
1,63.1006687,0.0024,1,787,2509,3960,20000,81,125,0.17,67,120,50,124,152,24757000.0,5327000.0,239,87
1,63.1027755,0.0024,2,552,63,30,849,58,74,0.04,55,42,50,70,76,193644.0,7660.0,339,102
1,63.1040705,0.0018,2,341,47,30,1148,62,41,0.04,55,18,50,35,52,200355.0,7488.0,341,92
1,63.1056675,0.0018,2,252,23,10,432,58,53,0.04,55,14,50,50,55,79758.0,2855.0,340,92
1,63.1065447,0.0018,2,3085,223,120,3752,60,59,0.04,55,190,50,49,61,772291.0,28649.0,342,92
1,63.1107335,0.0018,2,181,40,10,664,60,60,0.04,55,17,50,47,93,123647.0,4254.0,351,92
1,63.111835,0.0012,2,377,56,30,947,60,59,0.038,54,28,50,49,74,204564.0,8248.0,326,102
1,63.113233,0.0024,2,1135,117,60,2181,60,54,0.038,54,54,50,60,47,425902.0,15855.0,323,92
1,63.1158593,0.0024,2,1241,101,50,1812,61,56,0.038,54,61,50,70,49,345108.0,12511.0,318,102
1,63.118188,0.0018,2,419,54,30,819,62,66,0.038,54,25,50,72,59,189527.0,8434.0,320,92
1,63.119443,0.0024,2,209,35,20,784,57,45,0.038,54,10,50,43,47,126941.0,3889.0,346,102
1,63.1206947,0.0012,2,477,43,20,578,57,74,0.036,54,37,50,59,77,129167.0,4733.0,338,92
1,63.1210022,0.0024,1,11182,2415,4290,20000,80,121,0.166,67,1365,50,119,122,26843000.0,6573000.0,349,92
1,63.1217112,0.0018,2,740,79,40,1336,60,59,0.036,54,49,50,50,66,265380.0,9995.0,334,92
1,63.1234833,0.0018,2,50,45,20,771,60,58,0.036,54,5,50,55,100,147010.0,5313.0,357,92
1,63.1247012,0.0024,2,308,121,60,2069,59,58,0.036,54,21,50,56,68,398147.0,13585.0,330,92
1,63.1272185,0.0018,2,130,29,10,536,56,54,0.036,54,10,50,46,76,92689.0,3020.0,342,87
1,63.1283688,0.0012,2,234,26,10,538,59,48,0.036,54,14,50,39,59,93025.0,3226.0,343,102
1,63.129347,0.0018,2,15,6,0,112,54,54,0.036,54,2,50,41,133,18483.0,796.842,378,92
1,63.1299015,0.0018,2,2787,203,110,3466,63,59,0.036,54,162,50,60,58,720593.0,28358.0,315,102
1,63.1338132,0.0018,2,20,21,10,367,59,57,0.036,54,3,50,51,150,67680.0,2553.0,361,102
1,63.1346995,0.0018,2,338,42,20,754,58,56,0.036,54,16,50,62,47,139660.0,4599.0,363,92
1,63.13593,0.0018,2,624,63,30,855,59,74,0.036,54,49,50,60,78,221613.0,9594.0,317,92
1,63.1372697,0.0024,2,260,60,30,792,60,76,0.036,54,21,50,73,80,210908.0,10018.0,310,102
1,63.1385593,0.0024,2,221,125,70,2201,63,57,0.036,54,19,50,53,85,481595.0,21160.0,307,92
1,63.1412037,0.0024,2,1489,114,70,2133,60,53,0.034,54,76,50,59,51,437706.0,17285.0,318,92
1,63.141539,0.0012,1,12724,2393,4200,20000,79,120,0.164,67,1518,50,120,119,26238000.0,6337000.0,252,92
1,63.1438092,0.0024,2,472,46,20,722,58,64,0.034,54,36,50,40,76,156069.0,5845.0,350,92
1,63.1449907,0.0012,2,133,109,60,2237,60,49,0.034,54,7,50,48,52,419863.0,14956.0,324,92
1,63.1476647,0.0018,2,0,61,30,773,63,79,0.034,54,1,50,77,1000,203283.0,9136.0,416,92
1,63.1489158,0.0018,2,471,41,20,661,57,62,0.034,54,30,50,57,63,139111.0,5268.0,325,92
1,63.1501513,0.0018,2,116,44,20,883,59,50,0.034,54,11,50,43,94,151585.0,4884.0,351,92
1,63.1514812,0.0012,2,396,52,20,634,61,82,0.034,53,38,50,58,95,175436.0,7919.0,307,102
1,63.1526607,0.0024,2,1436,141,80,2185,63,65,0.034,53,88,50,70,61,555588.0,26674.0,296,92
1,63.1552877,0.0018,2,166,57,30,956,58,60,0.034,53,14,50,54,84,189649.0,6591.0,343,92
1,63.1566795,0.0018,2,0,40,20,695,62,58,0.034,53,1,50,56,1000,148901.0,5795.0,343,92
1,63.1578747,0.0018,2,378,29,10,505,57,57,0.034,53,19,50,79,50,94337.0,3309.0,339,92
1,63.1588262,0.0024,2,23,3,0,74,50,41,0.034,53,1,50,40,43,10248.0,347.754,373,97
1,63.1593412,0.0024,2,14,26,10,549,56,47,0.034,53,2,50,44,142,91927.0,2891.0,351,102
1,63.1603685,0.0012,2,390,50,20,675,59,74,0.034,53,31,50,66,79,163358.0,7089.0,321,102
1,63.1614785,0.0018,2,599,52,30,1077,59,48,0.034,53,24,50,58,40,207980.0,7857.0,340,102
1,63.161871,0.0024,1,7734,2475,4370,20000,82,124,0.164,67,971,50,122,125,27324000.0,6751000.0,279,92
1,63.1629867,0.0018,2,186,59,20,775,58,76,0.034,53,14,50,76,75,185989.0,7418.0,359,92
1,63.164203,0.0024,2,106,59,30,902,59,65,0.034,53,6,50,66,56,209444.0,8621.0,324,87
1,63.1655432,0.0024,2,153,197,110,3651,63,54,0.034,53,14,50,52,91,738679.0,28247.0,327,92
1,63.1696257,0.0018,2,102,40,20,572,60,70,0.034,53,11,50,61,107,143503.0,6316.0,326,102
1,63.1706322,0.0012,2,70,56,30,870,59,64,0.034,53,6,50,62,85,194926.0,8405.0,324,92
1,63.171958,0.0031,2,114,52,30,783,58,66,0.034,53,11,50,61,96,196542.0,8472.0,331,92
1,63.1731727,0.0012,2,454,65,30,1017,61,64,0.034,53,33,50,56,72,238815.0,10609.0,323,102
1,63.1746255,0.0024,2,1606,186,110,3283,62,57,0.034,53,92,50,56,57,698176.0,28192.0,322,92
1,63.178351,0.0018,2,91,147,80,2245,62,65,0.034,53,9,50,64,98,527467.0,23306.0,302,92
1,63.1810347,0.0018,2,64,40,20,671,59,60,0.032,53,6,50,56,93,130143.0,4534.0,378,92
1,63.1821777,0.0018,2,341,57,20,777,58,73,0.032,53,26,50,71,76,166774.0,6020.0,334,92
1,63.1825135,0.0018,1,16135,2444,4750,20000,80,122,0.164,67,1956,50,126,121,29698000.0,8098000.0,270,92
1,63.1833995,0.0012,2,151,124,60,2055,61,60,0.032,53,11,50,59,72,429135.0,16930.0,330,92
1,63.1859353,0.0031,2,221,60,30,732,59,82,0.032,53,21,50,76,95,204808.0,9422.0,306,92
1,63.1872175,0.0024,2,207,54,30,707,61,76,0.032,53,17,50,74,82,189923.0,9190.0,306,92
1,63.1883952,0.0018,2,0,1,0,0,50,0,0.032,53,1,50,0,1000,213.5,141.277,456,97
1,63.1888345,0.0018,2,1414,104,60,1862,58,56,0.032,53,77,50,60,54,375211.0,13721.0,317,92
