P_FRQ,Mecanizado,Tiempo,CH,RISE,COUN,DURATION,AMP,A_FRQ,RMS,ASL,PCNTS,R_FRQ,I_FRQ,SIG_STRNGTH,ABS_ENERGY,C_FRQ,Herramienta
0.2777777777777779,1,1.0812022,2,0.3368794326241134,0.9151914368052697,1.0000000000000002,0.8285714285714285,0.4110169491525424,0.22115384615384617,0.5714285714285714,0.34821013482101343,0.42148760330578516,0.10121457489878542,0.6383434070331224,0.36537993962200754,0.07123287671232881,Nueva
0.03401360544217691,1,1.099663900000003,1,0.11867889540419987,0.8104517271922055,1.0,0.8863636363636365,0.785234899328859,0.3715277777777778,0.6818181818181821,0.10558213716108453,0.6701570680628273,0.6347305389221557,0.5891153712256229,0.40073614601921753,0.07620817843866173,Nueva
0.2777777777777779,1,1.1015449000000004,2,0.5482269503546099,0.9217785096747634,1.0000000000000002,0.8,0.4152542372881356,0.2692307692307693,0.642857142857143,0.5676429567642957,0.4256198347107438,0.10121457489878542,0.7147567791285384,0.45267563227049784,0.126027397260274,Nueva
0.03401360544217691,1,1.1200009000000009,1,0.2833157921114619,0.7924416888101565,1.0,0.8636363636363635,0.7651006711409396,0.40277777777777785,0.6818181818181821,0.23413078149920255,0.6649214659685865,0.5748502994011977,0.5257097697062486,0.3294216168611772,0.1988847583643123,Nueva
0.09259259259259278,1,1.121889700000004,2,0.21874366767983788,0.9279538904899136,1.0000000000000002,0.8285714285714285,0.4194915254237288,0.3076923076923077,0.6785714285714286,0.2222222222222222,0.43388429752066116,0.09919028340080971,0.7045516453734374,0.4576182693230352,0.23835616438356166,Nueva
0.0680272108843537,1,1.1403412000000015,1,0.7412920362852704,0.7965751402421022,0.9999499324087517,0.8636363636363635,0.7718120805369127,0.4305555555555555,0.7272727272727275,0.6385964912280702,0.6492146596858639,0.6107784431137725,0.588529922833511,0.40710585994953974,0.11338289962825282,Nueva
0.2777777777777779,1,1.1422221999999989,2,0.4161094224924012,0.9357760395224373,1.0000000000000002,0.857142857142857,0.423728813559322,0.3557692307692307,0.7142857142857142,0.4360762436076243,0.43388429752066116,0.10323886639676114,0.814500143650466,0.5811841956364686,0.005479452054794498,Nueva
0.03401360544217691,1,1.1606767000000031,1,0.9570991830802387,0.7897844700324771,1.0,0.8636363636363635,0.7651006711409396,0.4583333333333333,0.7272727272727275,0.8149920255183413,0.6544502617801048,0.5988023952095809,0.5176367445097593,0.3136104254671243,0.07434944237918217,Nueva
0.2777777777777779,1,1.1625574000000043,2,0.569098277608916,0.9333058871963772,1.0000000000000002,0.8857142857142855,0.4194915254237288,0.39423076923076916,0.7499999999999998,0.5955369595536959,0.4297520661157025,0.10323886639676114,0.8630231910691344,0.6593941584089712,0.03835616438356165,Nueva
0.03401360544217691,1,1.1810119000000014,1,0.7144790257104195,0.7596693238854444,1.0,0.8636363636363635,0.7315436241610738,0.46875000000000006,0.7727272727272729,0.5818181818181818,0.6335078534031414,0.562874251497006,0.40597016698274585,0.2059965528917266,0.17472118959107807,Nueva
0.09259259259259278,1,1.1828889000000018,2,0.6329787234042553,0.9246603540551668,1.0000000000000002,0.8857142857142855,0.4152542372881356,0.4326923076923077,0.7499999999999998,0.6527196652719665,0.4297520661157025,0.10121457489878542,0.7387819441541713,0.49904919755753935,0.96986301369863,Nueva
0.03401360544217691,1,1.2013537000000056,1,0.8401242920864032,0.7688219663418955,0.9999499324087517,0.8409090909090908,0.7382550335570469,0.4861111111111111,0.7727272727272729,0.6931419457735247,0.6492146596858639,0.5748502994011977,0.5015908366049049,0.2868838938213394,0.10223048327137546,Nueva
0.2777777777777779,1,1.2032224000000014,2,0.06651469098277608,0.9353643474680939,0.9999499799919968,0.9428571428571428,0.423728813559322,0.5,0.8214285714285714,0.0711297071129707,0.43388429752066116,0.1062753036437247,0.8998395319185998,0.7349874309771893,0.0,Nueva
0.0680272108843537,1,1.2216872000000052,1,0.5790106750864532,0.7738411573664009,1.0,0.8409090909090908,0.7449664429530201,0.5034722222222222,0.7727272727272729,0.4794258373205742,0.6439790575916231,0.5808383233532934,0.4900975602755517,0.2799304718561652,0.11338289962825282,Nueva
0.2777777777777779,1,1.2235569999999996,2,0.5846504559270517,0.9407163441745575,1.0000000000000002,0.8857142857142855,0.423728813559322,0.5384615384615384,0.8214285714285714,0.6150627615062761,0.43388429752066116,0.10323886639676114,0.9189150680384889,0.7497426562957934,0.0602739726027397,Nueva
0.03401360544217691,1,1.2420232000000055,1,0.29945371623314787,0.7516976675524063,0.9999499324087517,0.8636363636363635,0.7181208053691275,0.517361111111111,0.7727272727272729,0.2449760765550239,0.612565445026178,0.5688622754491018,0.36827037183807115,0.16671300214618853,0.09107806691449816,Nueva
0.09259259259259278,1,1.2438897000000042,2,0.7489868287740628,0.9341292713050638,1.0000000000000002,0.9142857142857144,0.423728813559322,0.5673076923076923,0.857142857142857,0.7796373779637378,0.43388429752066116,0.10222672064777327,0.7895573507939929,0.5979019386082861,0.046575342465753455,Nueva
0.0,1,1.2623557000000003,1,0.8338094522127,0.7375258340714497,1.0,0.7954545454545454,0.7046979865771812,0.5277777777777777,0.7727272727272729,0.658054226475279,0.6282722513089005,0.5449101796407186,0.3721605223382879,0.15646892613453633,0.0780669144981413,Nueva
0.09259259259259278,1,1.264222199999999,2,0.04088145896656535,0.2190201729106628,0.23619447779111646,0.857142857142857,0.4194915254237288,0.5673076923076923,0.857142857142857,0.04788470478847048,0.41735537190082644,0.11740890688259109,0.24292923265291322,0.2131031069004529,0.0136986301369863,Nueva
0.09259259259259278,1,1.269392400000001,2,0.9703140830800405,0.9258954302181969,1.0000000000000002,0.8857142857142855,0.4194915254237288,0.6057692307692308,0.857142857142857,1.0,0.45041322314049587,0.10121457489878542,0.8794292644083976,0.7214678649217195,0.1972602739726027,Nueva
0.03401360544217691,1,1.2826762000000045,1,0.9701298050418484,0.7493356953055802,1.0,0.8181818181818181,0.7181208053691275,0.5381944444444445,0.8181818181818183,0.7824561403508772,0.6596858638743456,0.5568862275449102,0.38911541590457904,0.18256797164285538,0.10594795539033458,Nueva
0.09259259259259278,1,1.2897247000000007,2,0.3410334346504559,0.915603128859613,1.0000000000000002,0.9142857142857144,0.4110169491525424,0.6346153846153847,0.857142857142857,0.3551836355183635,0.42148760330578516,0.10222672064777327,0.8432246754461591,0.6484912825577859,0.31506849315068497,Nueva
0.0680272108843537,1,1.3030059000000025,1,0.7302160076179022,0.7215825214053735,1.0,0.8181818181818181,0.6845637583892616,0.5451388888888888,0.8181818181818183,0.5725677830940988,0.5759162303664922,0.5389221556886228,0.37049661638175957,0.16197767071345187,0.0780669144981413,Nueva
0.09259259259259278,1,1.310058699999999,2,0.4666666666666666,0.8892548373816386,0.998249299719888,0.9999999999999998,0.3983050847457627,0.6730769230769231,0.892857142857143,0.4709437470943747,0.4049586776859504,0.09919028340080971,1.0,0.9999999999999999,0.0136986301369863,Nueva
0.03401360544217691,1,1.3233379999999997,1,0.4913546835062397,0.7316209034543844,1.0,0.7954545454545454,0.697986577181208,0.5520833333333333,0.8181818181818183,0.3926634768740032,0.5916230366492147,0.5508982035928144,0.3292379112745104,0.12672170540839245,0.0780669144981413,Nueva
0.09259259259259278,1,1.3303905,2,0.21676798378926038,0.35199670646356523,0.40271108443377357,0.9999999999999998,0.3898305084745763,0.6923076923076923,0.892857142857143,0.21617852161785217,0.3925619834710744,0.09716599190283401,0.38888767156442644,0.39678022207342123,0.24383561643835616,Nueva
0.09259259259259278,1,1.338881200000003,2,0.013221884498480241,0.02840675174969123,0.03531412565026011,0.6571428571428573,0.3601694915254237,0.6923076923076923,0.892857142857143,0.013947001394700138,0.3305785123966942,0.10728744939271255,0.01822164171293643,0.008934981481088854,0.09041095890410955,Nueva
0.09259259259259278,1,1.3400284000000011,2,0.5175278622087133,0.8966652943598189,1.0000000000000002,0.8857142857142855,0.4025423728813559,0.7307692307692307,0.9285714285714286,0.5169688516968851,0.41735537190082644,0.09716599190283401,0.9107954520807517,0.7948805623197005,0.046575342465753455,Nueva
0.03401360544217691,1,1.3436797000000027,1,0.2517917105197213,0.7171538234425745,1.0,0.8181818181818181,0.6845637583892616,0.5555555555555555,0.8181818181818183,0.18596491228070175,0.5968586387434556,0.4970059880239521,0.3009284002085767,0.1060949227268107,0.18959107806691455,Nueva
0.2777777777777779,1,1.3603617000000057,2,0.6952380952380952,0.6949361877315768,0.8107242897158864,0.9142857142857144,0.3813559322033898,0.7499999999999999,0.9285714285714286,0.6685262668526266,0.38016528925619836,0.09311740890688258,0.6890075860570846,0.5917236422926144,0.05205479452054795,Nueva
0.0,1,1.3640086999999994,1,0.5089961409311884,0.7319161499852377,1.0,0.7727272727272727,0.697986577181208,0.5625,0.8181818181818183,0.40414673046252,0.5968586387434556,0.5449101796407186,0.3418404582415491,0.13460176387889414,0.09665427509293684,Nueva
0.09259259259259278,1,1.3770092000000034,2,0.5827760891590679,0.6480032935364348,0.7583033213285314,0.9714285714285713,0.3813559322033898,0.7884615384615384,0.9285714285714286,0.5532310553231055,0.40082644628099173,0.09210526315789473,0.6716282710790514,0.6165821992333169,0.31506849315068497,Nueva
0.03401360544217691,1,1.3843409999999992,1,0.970079687265073,0.7127251254797756,0.9999499324087517,0.7954545454545454,0.6778523489932885,0.5659722222222223,0.8181818181818183,0.7486443381180222,0.5078534031413613,0.5269461077844312,0.3142704609340725,0.1230881228914389,0.09479553903345728,Nueva
0.2777777777777779,1,1.3926084000000003,2,0.22426545086119554,0.29394812680115273,0.3271308523409364,0.9714285714285713,0.4025423728813559,0.7884615384615384,0.9285714285714286,0.22640632264063226,0.4090909090909091,0.09919028340080971,0.31155667163817036,0.31006601613699414,0.0410958904109589,Nueva
0.2777777777777779,1,1.3995894000000035,2,0.07117527862208713,0.08151502675998352,0.10184073629451781,0.7714285714285711,0.3559322033898305,0.798076923076923,0.9285714285714286,0.061366806136680614,0.40082644628099173,0.08299595141700404,0.05587218968134734,0.031944047248235276,0.04383561643835615,Nueva
0.2777777777777779,1,1.4020719000000028,2,0.15425531914893617,0.8666117743927543,1.0000000000000002,0.9142857142857144,0.385593220338983,0.8269230769230769,0.9642857142857142,0.16410971641097163,0.3925619834710744,0.10526315789473684,0.9317340507662861,0.8532472910430459,0.024657534246575352,Nueva
0.03401360544217691,1,1.404675400000002,1,0.012479326417080138,0.7168585769117213,1.0,0.7727272727272727,0.6845637583892616,0.5694444444444444,0.8181818181818183,0.011164274322169059,0.5863874345549739,0.6467065868263474,0.2780419900379947,0.0963324058439114,0.1617100371747212,Nueva
0.09259259259259278,1,1.4224054000000024,2,0.21382978723404256,0.8711403869905311,1.0000000000000002,0.9428571428571428,0.3898305084745763,0.8557692307692308,0.9642857142857142,0.198977219897722,0.4090909090909091,0.09008097165991903,0.8518170087712986,0.7402934972247661,0.6383561643835617,Nueva
0.03401360544217691,1,1.4250139000000033,1,0.9093870595900366,0.723354000590493,1.0,0.7954545454545454,0.6912751677852349,0.5729166666666666,0.8181818181818183,0.7078149920255183,0.6073298429319373,0.532934131736527,0.3109965718992367,0.11485783960002602,0.12453531598513012,Nueva
0.09259259259259278,1,1.4427422000000047,2,0.38718338399189456,0.8785508439687114,1.0000000000000002,0.9142857142857144,0.3940677966101695,0.875,0.9642857142857142,0.37656903765690375,0.4090909090909091,0.0951417004048583,0.8165300476399002,0.6535066054493311,0.06301369863013695,Nueva
0.03401360544217691,1,1.4453472000000005,1,0.6652132511401795,0.7162680838500147,1.0,0.7954545454545454,0.6778523489932885,0.5763888888888887,0.8181818181818183,0.5141945773524721,0.5863874345549739,0.5269461077844312,0.29025167032085314,0.10299397379165957,0.12267657992565056,Nueva
0.09259259259259278,1,1.4630747,2,0.2048632218844985,0.8974886784685057,1.0000000000000002,0.9142857142857144,0.4025423728813559,0.9038461538461539,0.9642857142857142,0.21850302185030218,0.4090909090909091,0.10526315789473684,0.9581784164368612,0.8682932597176816,0.021917808219178048,Nueva
0.03401360544217691,1,1.4656872000000047,1,0.8087004460482133,0.7487452022438736,1.0,0.8409090909090908,0.7181208053691275,0.579861111111111,0.8181818181818183,0.651993620414673,0.617801047120419,0.5568862275449102,0.32279027569296304,0.13319356824481374,0.13382899628252787,Nueva
0.09259259259259278,1,1.483418499999999,2,0.3159574468085106,0.8806093042404283,1.0000000000000002,0.9428571428571428,0.3940677966101695,0.9326923076923076,0.9999999999999998,0.304974430497443,0.4090909090909091,0.09412955465587045,0.8406108264734629,0.6904310116653454,0.1205479452054794,Nueva
0.03401360544217691,1,1.486023200000005,1,0.5609682754473012,0.755831118984352,1.0,0.8181818181818181,0.7248322147651006,0.5868055555555556,0.8181818181818183,0.45933014354066987,0.617801047120419,0.5688622754491018,0.34703246108738295,0.14290501067466352,0.13197026022304836,Nueva
0.09259259259259278,1,1.5037538999999995,2,0.4549138804457953,0.8892548373816386,0.9993497398959584,0.8857142857142855,0.3983050847457627,0.951923076923077,0.9999999999999998,0.45048814504881446,0.4132231404958678,0.09716599190283401,0.8659151090814791,0.7034417768477598,0.18904109589041096,Nueva
0.03401360544217691,1,1.5063582000000009,1,0.32802084899513856,0.7298494242692648,1.0,0.8181818181818181,0.697986577181208,0.5902777777777778,0.8181818181818183,0.24880382775119617,0.6073298429319373,0.5149700598802396,0.31365419946869166,0.13194589232031764,0.31226765799256506,Nueva
0.2777777777777779,1,1.5240964000000048,2,0.6035460992907802,0.8933717579250721,1.0000000000000002,0.9428571428571428,0.4025423728813559,0.9711538461538461,0.9999999999999998,0.606694560669456,0.4090909090909091,0.09817813765182186,0.8996726904948106,0.7807795095521676,0.03835616438356165,Nueva
0.0680272108843537,1,1.5266951999999991,1,0.4655941462436726,0.7590788308237378,1.0,0.8636363636363635,0.7315436241610738,0.5937499999999999,0.8181818181818183,0.378628389154705,0.6282722513089005,0.562874251497006,0.37044269350353876,0.172535489793837,0.1003717472118959,Nueva
0.09259259259259278,1,1.5444332000000005,2,0.34341438703140825,0.8830794565664883,0.9999499799919968,0.8857142857142855,0.3940677966101695,0.9903846153846153,0.9999999999999998,0.3430962343096234,0.4049586776859504,0.09716599190283401,0.8031827337367708,0.614328938224072,0.26575342465753427,Nueva
0.03401360544217691,1,1.5470307000000003,1,0.21465443792913347,0.7516976675524063,1.0,0.8636363636363635,0.7181208053691275,0.5763888888888887,0.8181818181818183,0.16810207336523125,0.6230366492146597,0.5389221556886228,0.4084506193809038,0.2212021471996206,0.1579925650557621,Nueva
0.09259259259259278,1,1.5647767000000032,2,0.7977710233029381,0.9081926718814327,0.9998999599839936,0.857142857142857,0.4067796610169491,0.9903846153846153,0.9999999999999998,0.809855880985588,0.41735537190082644,0.09919028340080971,0.8717545589140983,0.6856337462908239,0.0136986301369863,Nueva
0.0,1,1.5673654,1,0.3579411617300656,0.776203129613227,1.0,0.8409090909090908,0.7516778523489932,0.5555555555555555,0.8181818181818183,0.29569377990430623,0.6439790575916231,0.5748502994011977,0.3868891713608907,0.19073988413078305,0.11710037174721188,Nueva
0.09259259259259278,1,1.5851102000000026,2,0.9810536980749747,0.9081926718814327,1.0000000000000002,0.857142857142857,0.4067796610169491,1.0,0.9999999999999998,0.9934913993491399,0.42148760330578516,0.09919028340080971,0.811469191118297,0.6090228719764951,0.1424657534246575,Nueva
0.03401360544217691,1,1.5876954000000012,1,0.46649626622563023,0.7720696781812814,1.0,0.8636363636363635,0.7449664429530201,0.5451388888888888,0.8181818181818183,0.38341307814992026,0.6439790575916231,0.5748502994011977,0.4597158700322749,0.26288619723848744,0.1003717472118959,Nueva
0.09259259259259278,1,1.6054412000000011,2,0.36479229989868284,0.9032523672293126,1.0000000000000002,0.8285714285714285,0.4067796610169491,1.0,0.9999999999999998,0.3733147373314737,0.4132231404958678,0.10020242914979757,0.7036896313505269,0.4582724418741063,0.09041095890410955,Nueva
0.03401360544217691,1,1.6080279000000033,1,0.24497569287826393,0.7614408030705639,1.0,0.8636363636363635,0.7315436241610738,0.5381944444444445,0.8181818181818183,0.1945773524720893,0.6335078534031414,0.5449101796407186,0.4489775139980132,0.25220434020069626,0.0892193308550186,Nueva
0.09259259259259278,1,1.6257734,2,0.041084093211752784,0.8999588307945657,1.0000000000000002,0.8857142857142855,0.4025423728813559,1.0,0.9999999999999998,0.04184100418410042,0.41735537190082644,0.10121457489878542,0.7895017369860632,0.5755147001938523,0.0136986301369863,Nueva
0.0,1,1.6283624000000003,1,0.0007517666516313336,0.7945084145261293,1.0,0.8636363636363635,0.7718120805369127,0.5347222222222222,0.7727272727272729,0.0006379585326953747,0.6544502617801048,0.7005988023952097,0.44089678553320655,0.2516498175675869,0.19516728624535318,Nueva
0.09259259259259278,1,1.6461086999999992,2,0.23966565349544072,0.9032523672293126,1.0000000000000002,0.857142857142857,0.4067796610169491,1.0,0.9999999999999998,0.24360762436076244,0.41735537190082644,0.09919028340080971,0.6755768514420606,0.45572843750882974,0.2027397260273972,Nueva
0.03401360544217691,1,1.6487029000000035,1,0.5194707562772516,0.8163566578092707,0.9999499324087517,0.909090909090909,0.7919463087248322,0.5243055555555555,0.7727272727272729,0.4669856459330144,0.6596858638743456,0.6467065868263474,0.5207565681782499,0.3405923293781569,0.09107806691449816,Nueva
0.09259259259259278,1,1.6664446999999996,2,0.0039007092198581556,0.8925483738163854,1.0000000000000002,0.8285714285714285,0.4025423728813559,0.9903846153846153,0.9999999999999998,0.0032543003254300326,0.4132231404958678,0.09109311740890688,0.6393444555758572,0.39867005388762666,0.049315068493150704,Nueva
0.0,1,1.669037200000005,1,0.6580464090612941,0.7924416888101565,1.0,0.8863636363636365,0.7651006711409396,0.53125,0.7727272727272729,0.5665071770334927,0.6439790575916231,0.6107784431137725,0.46715722722674885,0.2727143812753076,0.10408921933085502,Nueva
0.09259259259259278,1,1.6867759000000009,2,0.8852583586626139,0.915603128859613,1.0000000000000002,0.8,0.4110169491525424,0.9903846153846153,0.9999999999999998,0.9009762900976289,0.43388429752066116,0.09919028340080971,0.7359178330457915,0.4832036846538167,0.0328767123287671,Nueva
0.03401360544217691,1,1.6893722000000009,1,0.8064451460933194,0.8101564806613523,1.0,0.8863636363636365,0.785234899328859,0.5347222222222222,0.8181818181818183,0.7017543859649122,0.680628272251309,0.6167664670658684,0.5301930718668945,0.34524740095610146,0.1468401486988848,Nueva
0.09259259259259278,1,1.7071098999999992,2,0.6820668693009119,0.9106628242074929,1.0000000000000002,0.8285714285714285,0.4110169491525424,0.9807692307692307,0.9999999999999998,0.6875871687587168,0.4297520661157025,0.09817813765182186,0.6614231373239504,0.4036853767791719,0.1808219178082192,Nueva
0.03401360544217691,1,1.7097157000000038,1,0.1650879566982409,0.8098612341304989,1.0,0.909090909090909,0.785234899328859,0.5416666666666666,0.8181818181818183,0.14130781499202552,0.6701570680628273,0.6047904191616766,0.6166468521915132,0.4647470283911725,0.05762081784386619,Nueva
0.09259259259259278,1,1.7274561999999989,2,0.04305977710233029,0.8723754631535612,0.9981492597038816,0.8285714285714285,0.3898305084745763,0.9711538461538461,0.9999999999999998,0.04277080427708043,0.4049586776859504,0.09817813765182186,0.5520585840301837,0.2961103350474769,0.06301369863013695,Nueva
0.03401360544217691,1,1.7300492000000034,1,0.28466897208439834,0.7841747859462651,1.0,0.8863636363636365,0.7583892617449663,0.5555555555555555,0.8181818181818183,0.2503987240829346,0.6335078534031414,0.62874251497006,0.5404846383387549,0.36708537781000106,0.09293680297397772,Nueva
0.2777777777777779,1,1.7477982000000054,2,0.9435663627152988,0.9077809798270894,1.0000000000000002,0.8285714285714285,0.4067796610169491,0.9615384615384616,0.9999999999999998,0.9502556950255695,0.4545454545454546,0.09817813765182186,0.6506062516816226,0.3738841827859321,0.07123287671232881,Nueva
0.0,1,1.7503817000000057,1,0.4090111762642209,0.7472689695896073,1.0,0.9318181818181819,0.7181208053691275,0.5902777777777778,0.8181818181818183,0.33333333333333337,0.6073298429319373,0.5688622754491018,0.7971421321332524,0.7364485259138966,0.06691449814126393,Nueva
0.09259259259259278,1,1.7681334000000035,2,0.23232016210739614,0.8736105393165913,1.0000000000000002,0.7714285714285711,0.3898305084745763,0.9423076923076922,0.9999999999999998,0.22268712226871223,0.4049586776859504,0.09311740890688258,0.566379139572083,0.28847832195164724,0.11780821917808215,Nueva
0.0,1,1.7707150000000027,1,0.5810153861574702,0.7307351638618246,1.0,0.9318181818181819,0.697986577181208,0.6215277777777777,0.8636363636363638,0.4682615629984051,0.5759162303664922,0.5568862275449102,0.8170088611234682,0.754769661857813,0.0,Nueva
0.09259259259259278,1,1.7884653999999998,2,0.42269503546099285,0.873198847262248,0.9999499799919968,0.7714285714285711,0.3898305084745763,0.9326923076923076,0.9999999999999998,0.4151557415155741,0.40082644628099173,0.09615384615384615,0.5969389270294564,0.31798877258885544,0.0328767123287671,Nueva
