P_FRQ,Mecanizado,Tiempo,CH,RISE,COUN,ENER,DURATION,AMP,A_FRQ,RMS,ASL,PCNTS,R_FRQ,I_FRQ,SIG_STRNGTH,ABS_ENERGY,C_FRQ,Herramienta
0.0,1,1.0175564999999978,2,0.4206933051071712,0.7637130801687763,0.9056,0.9999344219293067,0.8235294117647056,0.5373134328358209,0.5529953917050692,0.8076923076923077,0.4032889584964761,0.5142857142857142,0.03863134657836645,0.9053474223503042,0.9952160135077266,0.0771604938271605,Usada
0.22727272727272751,1,1.0381775999999974,2,0.9532680603334215,0.7878787878787878,0.9496,1.0,0.7647058823529411,0.5820895522388061,0.6082949308755762,0.846153846153846,0.9009397024275646,0.7857142857142856,0.03642384105960264,0.9497022094140251,1.0,0.07098765432098764,Usada
0.22727272727272751,1,1.0585163000000009,2,0.6914527652818205,0.7518220176448024,0.6856,1.0,0.7058823529411757,0.5223880597014927,0.6359447004608295,0.846153846153846,0.6413469068128427,0.5,0.03421633554083886,0.6852897854626961,0.6292471644785944,0.11111111111111105,Usada
1.0,1,1.0774874999999966,1,0.18058085407812186,0.27131027764247445,0.010752688172043001,0.087356909893202,0.84375,0.9417475728155339,0.28395061728395066,0.6000000000000003,0.18573627501282708,0.8823529411764706,0.101,0.014507683062923937,0.4387993734452918,0.06906338694418165,Usada
0.0,1,1.078848299999997,2,0.8312781159036782,0.7798235519754506,0.8576000000000001,1.0,0.8235294117647056,0.5671641791044777,0.7004608294930876,0.8846153846153848,0.7850430696945967,0.6142857142857141,0.03642384105960264,0.8574447646493756,0.917252939521112,0.16049382716049376,Usada
0.666666666666667,1,1.0842278000000007,1,0.18058085407812186,0.0,0.010752688172043001,0.087356909893202,0.0,0.0,0.28395061728395066,0.6000000000000003,0.0,0.0,0.0,0.014507683062923937,0.0,0.049195837275307464,Usada
0.666666666666667,1,1.0851797999999988,1,0.18341428860554546,0.2742328300048709,0.032258064516129115,0.09356014580801941,0.84375,0.9417475728155339,0.30864197530864196,0.6399999999999999,0.18265777321703439,0.9215686274509803,0.098,0.032792514378916726,0.4328291540138587,0.03122043519394513,Usada
0.33333333333333304,1,1.092881800000001,1,0.19272414490993728,0.2752070141256697,0.07526881720430112,0.08838012406471829,0.90625,0.9611650485436892,0.30864197530864196,0.6399999999999999,0.19291944586967674,0.9509803921568627,0.098,0.07477036655506919,0.5337258624050775,0.014191106906338707,Usada
0.0,1,1.0994002999999992,2,0.5500396930404868,0.780590717299578,0.8176000000000001,1.0,0.7647058823529411,0.5671641791044777,0.7419354838709677,0.8846153846153848,0.5180109631949883,0.5999999999999999,0.03642384105960264,0.8173679154658982,0.7697324148731816,0.06481481481481477,Usada
0.666666666666667,1,1.100398800000001,1,0.20218579234972678,0.29371651242084756,0.05913978494623662,0.11306516595254845,0.90625,0.9611650485436892,0.32098765432098764,0.6399999999999999,0.20420728578758338,0.9411764705882353,0.099,0.06009099493518766,0.5429797025237988,0.047303689687795664,Usada
