P_FRQ,Mecanizado,Tiempo,CH,RISE,COUN,ENER,DURATION,AMP,A_FRQ,RMS,ASL,PCNTS,R_FRQ,I_FRQ,SIG_STRNGTH,ABS_ENERGY,C_FRQ,Herramienta
0.22727272727272751,1,0.0,2,0.9063244244509129,0.6559263521288837,0.248,1.0,0.0588235294117645,0.32835820895522394,0.0,0.0,0.7415818324197337,0.4714285714285713,0.01766004415011037,0.24828690361831574,0.06815039581064712,0.20679012345679015,Usada
0.666666666666667,1,0.002397099999996044,1,0.33475005059704516,0.7739892839746713,0.07526881720430112,0.9999999999999999,0.5,0.7766990291262135,0.0,0.0,0.2401231400718317,0.8137254901960784,0.07,0.0763155635676882,0.13572536316219422,0.1901608325449385,Usada
0.22727272727272751,1,0.02033649999999909,2,0.7866631383964011,0.7311085538933639,0.5224,1.0,0.41176470588235237,0.4776119402985075,0.12442396313364057,0.3846153846153848,0.7083007047768207,0.5,0.029801324503311244,0.5223054755043228,0.2602072652971333,0.11419753086419748,Usada
0.33333333333333304,1,0.022733500000001072,1,0.46979356405585915,0.8572820263029712,0.19892473118279574,0.9998720982285604,0.53125,0.8543689320388349,0.037037037037037035,0.16000000000000014,0.41405849153412,0.8627450980392157,0.08700000000000001,0.20113314447592068,0.18740029893999155,0.11258278145695363,Usada
0.22727272727272751,1,0.040672000000000715,2,0.9659169092352474,0.8128116609129267,0.7736000000000001,1.0,0.5294117647058822,0.6417910447761195,0.21658986175115208,0.5384615384615385,0.9369616288175412,0.842857142857143,0.04083885209713023,0.7733589497278258,0.47365136851378303,0.02777777777777779,Usada
0.666666666666667,1,0.043066299999999565,1,0.9445456385347096,0.948368241597662,0.8064516129032258,0.9999999999999999,0.71875,0.9417475728155339,0.08641975308641978,0.32000000000000006,0.9307337095946638,0.9705882352941176,0.097,0.8071937505365269,0.6134282918147089,0.065279091769158,Usada
0.22727272727272751,1,0.06100800000000106,2,0.9459645408838316,0.8400460299194475,1.0,1.0,0.5882352941176467,0.6865671641791047,0.3179723502304148,0.653846153846154,0.9537979639780736,0.657142857142857,0.04635761589403972,1.0,0.7523828168014585,0.11728395061728392,Usada
0.33333333333333304,1,0.06340699999999799,1,0.29705525197328475,0.9654164637116415,0.8870967741935485,0.9999360491142802,0.84375,0.9611650485436892,0.13580246913580246,0.44000000000000017,0.2981015905592611,0.9705882352941176,0.099,0.8855695767877071,0.6949217870537703,0.052034058656575205,Usada
0.22727272727272751,1,0.08135459999999739,2,0.5146335009261709,0.8569236670502492,0.9272,1.0,0.6470588235294112,0.7164179104477615,0.38709677419354843,0.6923076923076923,0.5250587314017228,0.7285714285714284,0.04856512141280353,0.9274159462055716,0.6480527584392703,0.10185185185185186,Usada
0.33333333333333304,1,0.08374030000000232,1,0.795992714025501,0.9542133463224549,0.9946236559139785,0.9999999999999999,0.75,0.9514563106796116,0.18518518518518517,0.4800000000000002,0.793740379681888,0.9411764705882353,0.098,0.9944201218988754,0.804475313620567,0.14758751182592242,Usada
0.0,1,0.10169030000000134,2,0.9985710505424715,0.8331415420023015,0.8815999999999999,1.0,0.7058823529411757,0.6716417910447761,0.4423963133640553,0.7307692307692311,1.0,0.6142857142857141,0.045253863134657846,0.8815626000640411,0.6072359325103082,0.061728395061728336,Usada
0.33333333333333304,1,0.10407599999999917,1,0.7697328476017001,0.9551875304432538,0.838709677419355,0.9999999999999999,0.6875,0.9514563106796116,0.22222222222222227,0.5200000000000002,0.7665469471523858,0.9509803921568627,0.098,0.839642887801528,0.6423838560571593,0.11731315042573323,Usada
0.0,1,0.12202580000000295,2,0.13162212225456468,0.8592251630226314,0.96,1.0,0.47058823529411686,0.7313432835820897,0.5023041474654378,0.7692307692307694,0.13351605324980423,0.7285714285714284,0.047461368653421626,0.9600128081972463,0.6886371144363828,0.03703703703703698,Usada
0.666666666666667,1,0.1244117999999972,1,0.26153612629022466,0.9566488066244521,1.0,0.9999999999999999,0.78125,0.9514563106796116,0.24691358024691357,0.5600000000000003,0.25602873268342735,0.9607843137254902,0.096,1.0,0.8020872258479939,0.04351939451277201,Usada
0.22727272727272751,1,0.14236580000000032,2,0.7529505160095263,0.9052550824702722,0.9408000000000001,1.0,0.47058823529411686,0.8208955223880596,0.5576036866359448,0.8076923076923077,0.8073610023492561,0.7999999999999998,0.05629139072847683,0.9406724303554275,0.6717524562283589,0.287037037037037,Usada
0.0,1,0.14474709999999644,1,0.3735073871685894,0.9605455431076474,0.956989247311828,0.9998720982285604,0.75,0.9611650485436892,0.28395061728395066,0.6000000000000003,0.3745510518214469,0.9607843137254902,0.099,0.9553609751910036,0.737310345016945,0.07473982970671714,Usada
0.22727272727272751,1,0.16270899999999955,2,0.6587986239745964,0.8787878787878788,0.9528000000000001,1.0,0.5294117647058822,0.7611940298507465,0.6036866359447005,0.846153846153846,0.6934220830070478,0.7428571428571427,0.05298013245033112,0.952827409542107,0.6812959586937637,0.05555555555555558,Usada
1.0,1,0.1650824999999969,1,0.7715037441813398,0.9639551875304433,0.7956989247311828,0.9998720982285604,0.75,0.9611650485436892,0.30864197530864196,0.6399999999999999,0.7721908671113391,0.9705882352941176,0.098,0.7951755515494893,0.6140253137578523,0.1542100283822138,Usada
0.22727272727272751,1,0.18304429999999886,2,0.2983328922995501,0.8546221710778673,0.956,1.0,0.47058823529411686,0.7164179104477615,0.6451612903225807,0.846153846153846,0.29718089271730613,0.7428571428571427,0.04415011037527594,0.9557220621197566,0.6801825500727998,0.1635802469135802,Usada
0.33333333333333304,1,0.1854232999999965,1,0.039870471564460636,0.9620068192888456,0.935483870967742,0.9999999999999999,0.8125,0.9611650485436892,0.3333333333333333,0.6399999999999999,0.038481272447408926,0.9607843137254902,0.096,0.9318396428878016,0.7492507838798111,0.04824976348155155,Usada
0.0,1,0.20337949999999694,2,0.6823498279968245,0.8822401227464517,0.9912000000000001,1.0,0.7058823529411757,0.7761194029850746,0.6912442396313365,0.8846153846153848,0.7110415035238842,0.7857142857142856,0.05077262693156734,0.9915081652257445,0.7406124970941259,0.13888888888888884,Usada
0.33333333333333304,1,0.2057582999999994,1,0.0,0.9736970287384316,0.9408602150537635,0.9999999999999999,0.78125,0.9708737864077669,0.345679012345679,0.6799999999999999,0.0,0.9705882352941176,1.0,0.9410249806850374,0.7531314265102427,0.07757805108798485,Usada
0.0,1,0.22371429999999748,2,0.1790420746229161,0.9439969313387034,0.8968,1.0,0.47058823529411686,0.8955223880597014,0.728110599078341,0.8846153846153848,0.19498825371965545,0.8999999999999999,0.05849889624724061,0.8969196285622798,0.6074439319230157,0.15123456790123457,Usada
0.33333333333333304,1,0.226093800000001,1,0.06597854685286379,0.9761324890404287,0.8978494623655915,0.9999999999999999,0.8125,0.9708737864077669,0.3703703703703704,0.6799999999999999,0.06721395587480758,0.9803921568627451,0.101,0.8956992016482103,0.6964143419116285,0.054872280037842946,Usada
0.0,1,0.2440497999999991,2,0.8729822704419158,0.9685462217107786,0.8952,1.0,0.47058823529411686,0.9402985074626868,0.7603686635944702,0.8846153846153848,0.9878621769772905,0.9142857142857141,0.06512141280353201,0.8950752481588218,0.6097686312415118,0.18209876543209869,Usada
0.33333333333333304,1,0.2464365000000015,1,0.5248937462052217,0.9839259620068194,0.7688172043010753,0.9999999999999999,0.71875,0.9805825242718446,0.39506172839506176,0.72,0.5413032324268855,0.9803921568627451,0.101,0.7688213580564857,0.5877563482595468,0.08420056764427628,Usada
0.0,1,0.2643849999999972,2,0.452130193172797,0.9386267740698119,0.8864000000000001,1.0,0.5882352941176467,0.8805970149253732,0.7926267281105992,0.9230769230769231,0.4980422866092404,0.8714285714285714,0.06070640176600442,0.8860967018892092,0.5962609046750927,0.095679012345679,Usada
0.33333333333333304,1,0.2667714999999973,1,0.31790123456790126,0.9819775937652216,0.6881720430107527,0.9999999999999999,0.75,0.9805825242718446,0.40740740740740744,0.72,0.3247819394561313,0.9803921568627451,0.1,0.688986179071165,0.5071583859352004,0.12961210974456008,Usada
0.0,1,0.2847197999999977,2,0.35220957925377083,0.9301879555044111,0.9208000000000001,1.0,0.5882352941176467,0.865671641791045,0.8248847926267282,0.9230769230769231,0.37274862960062644,0.8999999999999999,0.05408388520971302,0.9208069164265129,0.6326730371584833,0.08950617283950613,Usada
0.33333333333333304,1,0.28711330000000146,1,0.140153815017203,0.9902581587920117,0.7526881720430108,0.9999999999999999,0.875,0.9902912621359222,0.41975308641975306,0.72,0.14058491534120063,1.0,0.099,0.7498497725126622,0.5868608153448318,0.059602649006622516,Usada
0.0,1,0.30506249999999824,2,0.7932257210902355,0.9512850019179132,0.8168,1.0,0.41176470588235237,0.91044776119403,0.8525345622119817,0.9230769230769231,0.8731401722787784,0.9714285714285715,0.059602649006622516,0.8170733269292347,0.49779153564742873,0.23456790123456783,Usada
0.33333333333333304,1,0.30744229999999817,1,0.3058085407812184,1.0,0.6182795698924732,0.9998720982285604,0.75,0.9999999999999999,0.4444444444444445,0.76,0.32119035402770646,1.0,0.10300000000000001,0.6154176324147996,0.4599936524268792,0.1447492904446547,Usada
0.22727272727272751,1,0.3253945000000016,2,0.06567875099232601,0.9992328346758726,0.7688000000000001,1.0,0.5294117647058822,1.0,0.8755760368663595,0.9615384615384615,0.07987470634299139,0.9857142857142858,0.07836644591611477,0.7687223823246878,0.46021705350479014,0.0771604938271605,Usada
1.0,1,0.32777509999999666,1,0.15012143290831817,0.9824646858256211,0.478494623655914,0.9999999999999999,0.59375,0.9805825242718446,0.4444444444444445,0.76,0.16110826064648537,0.9705882352941176,0.106,0.4809854923169371,0.34476841740022096,0.0860927152317881,Usada
