P_FRQ,Mecanizado,Tiempo,CH,RISE,COUN,ENER,DURATION,AMP,A_FRQ,RMS,ASL,PCNTS,R_FRQ,I_FRQ,SIG_STRNGTH,ABS_ENERGY,C_FRQ,Herramienta
0.03401360544217691,1,1.0183157000000025,1,0.6927547850486021,0.3322368421052633,0.19234746639089967,0.9411764705882888,0.5833333333333335,0.33333333333333326,0.21649484536082478,0.5217391304347827,0.5145135566188197,0.4025974025974026,0.019955654101995568,0.1923318875608383,0.07249702228268848,0.26627218934911245,Nueva
0.0680272108843537,1,1.038651999999999,1,0.84437318368574,0.5421052631578949,0.5113753877973113,0.9411764705882888,0.7916666666666665,0.5466666666666666,0.24742268041237117,0.5652173913043477,0.7103668261562998,0.7142857142857142,0.0376940133037694,0.5115882528225674,0.37621644853475017,0.21301775147928992,Nueva
1.0,1,1.0530067000000043,2,0.17636612715003297,0.14022140221402213,0.010615711252653925,0.1759004584151932,0.5000000000000004,0.6216216216216219,0.11538461538461539,0.4285714285714286,0.17364990689013035,0.6216216216216219,0.5116279069767442,0.010129163834126431,0.0656958315890198,0.1694915254237288,Nueva
0.03401360544217691,1,1.0589882000000015,1,0.9838661188495841,0.5947368421052632,0.6509824198552223,1.0,0.875,0.6000000000000001,0.30927835051546393,0.6086956521739131,0.8692185007974481,0.48051948051948035,0.044345898004434586,0.6510114889249413,0.5684573983894705,0.3550295857988166,Nueva
0.0,1,1.0608582000000055,2,0.6342787558983206,0.8771744860305746,0.6326963906581742,1.0,0.7222222222222228,0.6756756756756759,0.18269230769230768,0.5357142857142858,0.6373370577281191,0.6756756756756759,0.558139534883721,0.6312032630863358,0.4368608336821961,0.12429378531073443,Nueva
0.0,1,1.0793284000000014,1,0.041737649063032366,0.5519736842105263,0.531540847983454,0.8823529411763502,0.7916666666666665,0.5466666666666666,0.35051546391752575,0.652173913043478,0.0379585326953748,0.5584415584415583,0.050997782705099776,0.5316193755587194,0.3758789906567377,0.6568047337278107,Nueva
1.0,1,1.0812022,2,0.33583641990968593,0.8914074855034264,0.5583864118895967,1.0,0.6666666666666665,0.7027027027027026,0.22115384615384617,0.5714285714285714,0.3472998137802607,0.6756756756756759,0.6279069767441863,0.5579197824609109,0.3473027928951618,0.07344632768361581,Nueva
0.03401360544217691,1,1.099663900000003,1,0.11889968934763002,0.5776315789473685,0.5584281282316442,1.0,0.7916666666666665,0.5733333333333335,0.37800687285223367,0.6956521739130435,0.10558213716108453,0.5844155844155843,0.04545454545454547,0.5584958447836308,0.39747629484953667,0.24260355029585812,Nueva
1.0,1,1.1015449000000004,2,0.5475163630828556,0.8998418555614127,0.6518046709129512,1.0,0.6111111111111112,0.7297297297297298,0.2692307692307693,0.642857142857143,0.5670391061452513,0.7027027027027026,0.6279069767441863,0.6513256288239292,0.43708510256563604,0.12994350282485878,Nueva
0.03401360544217691,1,1.1200009000000009,1,0.28349534021445033,0.5375000000000001,0.4901758014477766,1.0,0.75,0.5333333333333334,0.40893470790378017,0.6956521739130435,0.23413078149920255,0.5714285714285714,0.0343680709534368,0.49036519551037977,0.32577383181271025,0.6331360946745563,Nueva
