ID,Tiempo,PARA1,CH,RISE,COUN,ENER,DURATION,AMP,A_FRQ,RMS,ASL,PCNTS,THR,R_FRQ,I_FRQ,SIG_STRNGTH,ABS_ENERGY,C_FRQ,P_FRQ
1,20.3171563,0.0018,1,6523,2071,3980,20000,80,104,0.11,63,691,50,102,105,24861000.0,5298000.0,225,92
1,20.334762,0.0024,2,3476,4140,9870,20000,85,207,0.27,71,714,50,207,205,61696000.0,30750000.0,299,239
1,20.3374893,0.0024,1,976,2085,3710,20000,81,104,0.114,64,104,50,104,106,23205000.0,4902000.0,205,92
1,20.3550943,0.0012,2,8927,4087,9840,20000,86,204,0.28,71,1863,50,200,208,61494000.0,30734000.0,297,239
1,20.3578277,0.0031,1,0,2087,3510,19998,77,104,0.118,64,1,50,104,1000,21959000.0,3944000.0,233,92
1,20.3754303,0.0031,2,3236,4044,9400,20000,85,202,0.29,72,648,50,202,200,58747000.0,27634000.0,291,102
1,20.3781645,0.0031,1,7640,2157,3590,20000,80,108,0.122,64,818,50,108,107,22431000.0,4159000.0,327,92
1,20.3957657,0.0024,2,4611,4261,8320,20000,84,213,0.296,72,925,50,216,200,52005000.0,21958000.0,300,102
1,20.3984968,0.0021,1,19604,2185,3290,20000,75,109,0.124,64,2144,50,103,109,20562000.0,3454000.0,279,92
1,20.4161015,0.0018,2,9450,4191,8350,20000,87,210,0.304,72,2010,50,206,212,52162000.0,22117000.0,280,102
1,20.4188315,0.0018,1,8486,2121,2910,20000,78,106,0.126,65,921,50,104,108,18233000.0,2766000.0,218,92
1,20.436437,0.0024,2,6156,4273,7220,20000,87,214,0.31,72,1276,50,216,207,45153000.0,16717000.0,336,102
1,20.439167,0.0018,1,269,2067,2750,20000,73,103,0.128,65,26,50,103,96,17220000.0,2481000.0,235,92
1,20.4567695,0.0024,2,5583,4544,7800,20000,98,227,0.318,73,1307,50,224,234,48754000.0,23898000.0,318,239
1,20.459509,0.0012,1,15515,2079,3030,19997,80,104,0.13,65,1628,50,100,104,18945000.0,3160000.0,239,92
1,20.4770988,0.0024,2,2802,3313,5480,20000,81,166,0.32,73,521,50,162,185,34289000.0,9703000.0,318,102
1,20.4798505,0.0024,1,1258,1939,2980,20000,77,97,0.134,65,126,50,96,100,18632000.0,3101000.0,299,92
1,20.497431,0.0018,2,7967,3022,4820,19999,82,151,0.324,73,1197,50,151,150,30108000.0,7601000.0,274,102
1,20.5001847,0.0024,1,501,1882,2710,19999,76,94,0.136,65,49,50,94,97,16949000.0,2667000.0,206,92
1,20.5177635,0.0024,2,7421,3049,3990,20000,80,152,0.326,73,1134,50,152,152,24981000.0,5312000.0,319,102
1,20.5205178,0.0024,1,18243,1851,1970,20000,79,93,0.136,65,1690,50,91,92,12353000.0,1516000.0,258,87
1,20.5380955,0.0024,2,17800,2906,3630,20000,79,145,0.326,73,2552,50,160,143,22734000.0,4264000.0,296,102
1,20.54086,0.0018,1,4984,1780,1600,19999,71,89,0.138,65,456,50,88,91,10005000.0,907340.0,277,92
1,20.5584412,0.0024,2,17475,2797,3390,19999,76,140,0.328,73,2426,50,146,138,21200000.0,3719000.0,254,102
1,20.5612092,0.0018,1,7109,1762,1630,20000,71,88,0.138,65,633,50,87,89,10188000.0,931881.0,269,92
1,20.5787903,0.0024,2,12451,2917,3170,19997,78,146,0.328,73,1817,50,145,145,19825000.0,3279000.0,281,102
1,20.581546,0.0012,1,17507,1693,1570,20000,71,85,0.138,65,1481,50,85,84,9829000.0,920692.0,279,92
1,20.5991262,0.0024,2,5635,2830,3270,19999,80,142,0.328,73,805,50,140,142,20430000.0,3592000.0,268,102
1,20.6018812,0.0024,1,15039,1676,1400,20000,70,84,0.138,65,1257,50,84,83,8777000.0,711954.0,355,92
1,20.6194707,0.0024,2,2495,2710,3170,19997,78,136,0.326,73,359,50,134,143,19828000.0,3443000.0,253,102
1,20.6222162,0.0024,1,7551,1664,1450,19998,71,83,0.136,65,629,50,83,83,9085000.0,832894.0,329,92
1,20.6398092,0.0018,2,12874,2741,3590,20000,83,137,0.318,73,1755,50,138,136,22437000.0,4634000.0,257,102
1,20.642552,0.0024,1,7654,1697,1540,20000,74,85,0.132,65,640,50,85,83,9648000.0,961076.0,395,92
1,20.660144,0.0024,2,15581,2631,3550,20000,81,132,0.31,72,2061,50,129,132,22214000.0,4407000.0,255,102
1,20.662895,0.0018,1,12955,1656,1480,19983,75,83,0.128,65,1060,50,84,81,9287000.0,906803.0,270,87
1,20.6804817,0.0018,2,7757,2658,3340,20000,81,133,0.304,72,1030,50,132,132,20865000.0,3840000.0,294,102
1,20.6832342,0.0024,1,7966,1671,1490,19995,75,84,0.124,64,667,50,83,83,9326000.0,902595.0,274,92
1,20.700824,0.0018,2,2778,2668,3460,20000,83,133,0.29,72,383,50,132,137,21671000.0,4372000.0,294,102
1,20.7035765,0.0018,1,2979,1683,1440,20000,73,84,0.118,64,253,50,84,84,9029000.0,788871.0,295,87
1,20.7211607,0.0024,2,11893,2622,3460,19999,86,131,0.28,71,1567,50,130,131,21630000.0,4396000.0,268,102
1,20.7239192,0.0024,1,19733,1705,1500,19999,71,85,0.114,64,1681,50,90,85,9371000.0,851412.0,294,87
1,20.7414947,0.0031,2,14596,2667,3540,19999,82,133,0.268,71,1950,50,132,133,22134000.0,4620000.0,268,102
1,20.7442675,0.0024,1,689,1694,1530,19999,74,85,0.11,63,62,50,84,89,9599000.0,908287.0,274,92
1,20.7618305,0.0018,2,3197,2621,3650,20000,88,131,0.256,71,400,50,132,125,22829000.0,5249000.0,245,102
1,20.764609,0.0024,1,11052,1693,1510,20000,75,85,0.106,63,942,50,83,85,9441000.0,962584.0,312,87
1,20.7821625,0.0018,2,4645,2515,3680,20000,89,126,0.246,70,582,50,125,125,22992000.0,5949000.0,230,102
1,20.78495,0.0018,1,12439,1658,1470,20000,74,83,0.102,63,1020,50,84,82,9222000.0,882864.0,296,92
1,20.8024957,0.0018,2,15019,2503,3240,20000,84,125,0.234,70,1874,50,126,124,20287000.0,3768000.0,254,102
1,20.8052925,0.0015,1,8842,1678,1480,19977,72,84,0.098,62,743,50,83,84,9274000.0,830959.0,316,87
1,20.8228243,0.0024,2,2468,2507,3260,19999,85,125,0.22,69,309,50,125,125,20418000.0,4146000.0,297,102
1,20.8256307,0.0018,1,1164,1632,1430,19998,73,82,0.092,62,95,50,81,81,8953000.0,828605.0,300,92
1,20.8431627,0.0024,2,5235,2434,3480,20000,82,122,0.208,69,642,50,121,122,21771000.0,4338000.0,241,102
1,20.8459675,0.0024,1,12856,1651,1480,19998,73,83,0.088,62,1064,50,82,82,9295000.0,932538.0,363,87
1,20.8634982,0.0024,2,15464,2435,3100,20000,79,122,0.196,68,1901,50,117,122,19415000.0,3389000.0,231,102
1,20.8663032,0.0018,1,11722,1561,1410,19998,73,78,0.084,61,905,50,79,77,8827000.0,845988.0,293,92
1,20.8838283,0.0018,2,6862,2518,2870,19999,84,126,0.184,68,883,50,124,128,17951000.0,3093000.0,247,92
1,20.886635,0.0018,1,4206,1087,980,13983,76,78,0.082,61,323,50,78,76,6131000.0,677256.0,285,92
1,20.9010607,0.0012,1,5108,1498,1280,20000,73,75,0.078,61,402,50,73,78,8016000.0,712922.0,269,87
1,20.9041607,0.0024,2,1883,2478,2490,20000,80,124,0.174,67,256,50,122,135,15573000.0,2212000.0,284,102
1,20.9213925,0.0024,1,5254,699,560,9544,71,73,0.076,60,385,50,73,73,3551000.0,287294.0,358,87
1,20.9244995,0.0018,2,4581,2498,2600,20000,81,125,0.164,67,615,50,122,134,16261000.0,2448000.0,261,102
1,20.9313712,0.0024,1,382,108,90,1240,67,87,0.076,60,31,50,89,81,604784.0,50759.0,286,87
1,20.9330482,0.0018,1,2573,1221,1060,15899,72,77,0.074,60,192,50,77,74,6627000.0,616519.0,322,87
1,20.9448315,0.0024,2,14968,2438,2570,19999,81,122,0.152,66,1822,50,122,121,16092000.0,2426000.0,274,102
1,20.9493808,0.0018,1,10544,845,760,11275,72,75,0.074,60,782,50,86,74,4792000.0,491196.0,270,92
1,20.9610878,0.0024,1,5227,559,460,7299,70,77,0.072,60,408,50,72,78,2912000.0,237981.0,285,92
1,20.9651692,0.0024,2,15110,2383,2550,20000,79,119,0.142,66,1811,50,116,119,15929000.0,2378000.0,266,102
1,20.9688227,0.0024,1,161,154,120,2191,66,70,0.072,60,16,50,68,99,790469.0,57727.0,311,92
1,20.9714497,0.0018,1,0,59,50,731,74,81,0.072,60,1,50,79,1000,372009.0,37383.0,510,92
1,20.9726285,0.0018,1,119,512,420,6952,72,74,0.07,59,12,50,73,100,2662000.0,237265.0,276,87
1,20.9800275,0.0024,1,492,191,190,2498,72,76,0.07,59,44,50,73,89,1188000.0,149184.0,257,92
1,20.9829582,0.0018,1,121,71,70,791,69,90,0.07,59,12,50,88,99,472384.0,51468.0,296,92
1,20.9841855,0.0018,1,3945,1407,1200,18831,71,75,0.066,59,298,50,74,75,7517000.0,625630.0,350,92
1,20.9855048,0.0024,2,12798,2508,2390,20000,77,125,0.138,65,1594,50,126,124,14975000.0,2009000.0,305,92
1,21.0034525,0.0018,1,58,703,530,9643,69,73,0.064,59,6,50,72,103,3344000.0,245109.0,285,92
1,21.005845,0.0018,2,7760,2524,2130,20000,76,126,0.134,65,976,50,126,125,13338000.0,1559000.0,277,102
1,21.013542,0.0024,1,187,64,40,930,65,69,0.064,59,13,50,68,69,291611.0,18600.0,322,92
1,21.0149075,0.0024,1,4006,321,220,4459,65,72,0.064,59,292,50,64,72,1415000.0,84741.0,365,92
1,21.0198275,0.0024,1,2886,338,230,4948,66,68,0.064,59,196,50,68,67,1438000.0,84012.0,327,92
1,21.02521,0.0021,1,55,233,170,3199,66,73,0.064,59,6,50,72,109,1090000.0,73351.0,343,87
1,21.0261825,0.0031,2,2872,2578,1880,19999,72,129,0.132,65,405,50,126,141,11770000.0,1181000.0,285,102
1,21.0288447,0.0018,1,296,44,30,512,64,86,0.064,59,28,50,74,94,248697.0,19052.0,386,92
1,21.02979,0.0018,1,611,47,30,712,65,66,0.064,59,42,50,49,68,219082.0,14679.0,337,92
1,21.0309405,0.0018,1,734,73,40,1214,61,60,0.064,59,53,50,41,72,299480.0,13850.0,348,92
1,21.0326218,0.0012,1,558,87,60,1139,63,76,0.064,59,45,50,72,80,423432.0,27617.0,340,87
1,21.0341935,0.0024,1,0,22,10,303,67,73,0.064,59,1,50,69,1000,104524.0,6550.0,367,92
1,21.0349317,0.0012,1,0,2,0,15,58,133,0.064,59,1,50,66,1000,3813.0,311.696,356,97
1,21.0353845,0.0018,1,596,149,80,2215,60,67,0.062,59,49,50,61,82,509320.0,20558.0,399,92
1,21.0380372,0.0024,1,2584,500,340,8302,65,60,0.062,58,167,50,58,64,2137000.0,110118.0,361,92
1,21.046525,0.0018,2,11883,2664,1880,20000,70,133,0.13,65,1565,50,135,131,11754000.0,1165000.0,267,92
1,21.0468597,0.0024,1,241,78,40,978,60,80,0.062,58,19,50,80,78,311435.0,15795.0,388,92
1,21.0482727,0.0012,1,1607,191,110,2935,63,65,0.062,58,106,50,64,65,745664.0,33656.0,399,92
1,21.0516508,0.0018,1,0,167,100,2406,63,69,0.062,58,1,50,68,1000,628148.0,29451.0,343,92
1,21.0545003,0.0018,1,241,53,20,675,60,79,0.062,58,21,50,73,87,182268.0,8072.0,364,97
1,21.055653,0.0018,1,5546,467,290,7266,64,64,0.062,58,359,50,62,64,1842000.0,87004.0,397,87
1,21.0634107,0.0018,1,6675,490,290,7238,65,68,0.06,58,454,50,63,68,1824000.0,83232.0,359,92
1,21.0668608,0.0018,2,15091,2803,2080,20000,72,140,0.128,65,2136,50,135,141,13032000.0,1456000.0,285,102
1,21.0710942,0.0018,1,6726,642,400,8982,65,71,0.06,58,489,50,67,72,2531000.0,130875.0,353,92
1,21.0805117,0.0031,1,2896,990,670,13531,67,73,0.06,58,224,50,72,77,4240000.0,254421.0,351,92
1,21.087205,0.0018,2,2493,2918,2310,20000,73,146,0.126,65,381,50,144,152,14453000.0,1796000.0,271,102
1,21.0944975,0.0018,1,11640,1482,1020,20000,67,74,0.058,58,843,50,76,72,6389000.0,390277.0,375,92
1,21.1075403,0.0018,2,5926,3045,2150,20000,73,152,0.124,64,869,50,154,146,13449000.0,1557000.0,331,102
1,21.1148307,0.0012,1,0,279,170,3549,64,79,0.058,58,1,50,78,1000,1072000.0,56228.0,395,92
1,21.118815,0.0012,1,18953,1640,1280,20000,70,82,0.058,58,1544,50,91,81,8037000.0,626347.0,325,97
1,21.1278722,0.0018,2,14965,3138,2570,19999,76,157,0.122,64,2321,50,162,155,16095000.0,2280000.0,315,102
1,21.1391457,0.0024,1,228,165,130,2017,68,82,0.058,58,22,50,79,96,873917.0,73295.0,306,92
1,21.1416155,0.0024,1,10548,1800,1700,20000,70,90,0.058,58,944,50,90,89,10668000.0,1049000.0,296,92
1,21.1482065,0.0024,2,9820,3228,2960,20000,77,161,0.122,64,1583,50,161,161,18501000.0,3044000.0,347,102
1,21.1619518,0.0024,1,13495,1791,1780,19999,73,90,0.058,58,1204,50,90,89,11148000.0,1222000.0,295,97
1,21.168542,0.0031,2,7130,3253,2730,20000,75,163,0.12,64,1172,50,161,164,17090000.0,2494000.0,346,102
1,21.1822935,0.0018,1,8688,1800,1930,20000,72,90,0.06,58,775,50,90,89,12117000.0,1417000.0,247,92
1,21.1888775,0.0024,2,16280,3139,2960,19999,80,157,0.12,64,2543,50,160,156,18501000.0,3043000.0,275,102
1,21.202635,0.0018,1,3910,1819,2080,20000,74,91,0.06,58,353,50,91,90,13005000.0,1648000.0,330,92
1,21.2092097,0.0024,2,19701,3144,2940,20000,77,157,0.118,64,3108,50,120,157,18376000.0,3026000.0,310,102
1,21.222971,0.0018,1,14447,1828,2070,20000,72,91,0.062,58,1321,50,91,91,12950000.0,1613000.0,227,92
1,21.2295522,0.0015,2,6576,3128,2940,19999,76,156,0.116,64,1052,50,154,159,18397000.0,2940000.0,304,102
1,21.2433027,0.0024,1,17772,1896,2530,19999,74,95,0.064,59,1684,50,95,94,15861000.0,2378000.0,272,92
1,21.2498852,0.0018,2,17172,3176,2830,20000,77,159,0.114,64,2776,50,141,161,17738000.0,2761000.0,308,102
1,21.2636385,0.0024,1,4620,1867,2360,20000,75,93,0.066,59,432,50,93,93,14787000.0,2085000.0,309,92
1,21.2702193,0.0024,2,4547,2934,2570,20000,73,147,0.112,64,676,50,146,148,16058000.0,2157000.0,268,102
1,21.2839707,0.0031,1,7693,1842,2480,19999,75,92,0.068,59,714,50,91,92,15501000.0,2306000.0,215,92
1,21.2905483,0.0024,2,0,2821,2670,20000,78,141,0.11,63,1,50,141,1000,16681000.0,2459000.0,393,102
1,21.3043383,0.0018,1,18072,1894,2690,19999,74,95,0.07,59,1702,50,99,94,16821000.0,2638000.0,235,92
1,21.3108825,0.0024,2,11193,3037,2490,19999,76,152,0.108,63,1738,50,147,155,15559000.0,2141000.0,311,102
1,21.3246807,0.0018,1,13382,1850,2270,20000,74,93,0.072,60,1245,50,91,93,14225000.0,2022000.0,324,92
1,21.3312185,0.0024,2,0,2953,1880,20000,74,148,0.106,63,1,50,147,1000,11750000.0,1259000.0,387,102
1,21.3450142,0.0018,1,8653,1851,2410,19999,75,93,0.074,60,801,50,92,92,15055000.0,2287000.0,205,92
1,21.3515555,0.0024,2,7628,2749,1920,20000,71,137,0.104,63,1052,50,137,137,12020000.0,1311000.0,309,102
1,21.3653487,0.0024,1,11947,1816,2610,20000,75,91,0.076,60,1101,50,88,92,16315000.0,2675000.0,299,92
1,21.3718925,0.0021,2,3527,2733,1880,20000,74,137,0.102,63,489,50,136,138,11796000.0,1337000.0,317,102
1,21.3856847,0.0015,1,14379,1811,2260,20000,76,91,0.078,60,1307,50,89,90,14155000.0,2060000.0,263,97
1,21.3922312,0.0031,2,0,2696,1570,19997,70,135,0.1,63,1,50,134,1000,9833000.0,917547.0,311,102
1,21.4060208,0.0015,1,9492,1804,2600,20000,76,90,0.08,61,860,50,89,90,16246000.0,2622000.0,219,92
1,21.412566,0.0024,2,2457,2610,1680,19997,70,131,0.098,62,345,50,129,140,10554000.0,1019000.0,287,102
1,21.426356,0.0018,1,19931,1773,2240,20000,74,89,0.082,61,1766,50,102,88,14050000.0,2085000.0,387,97
1,21.4329013,0.0018,2,13128,2474,1430,20000,71,124,0.098,62,1627,50,123,123,8969000.0,788956.0,326,102
1,21.4466885,0.0018,1,7074,1734,2060,19998,75,87,0.084,61,616,50,86,87,12888000.0,1731000.0,235,87
1,21.4532325,0.0018,2,17096,2457,1520,19999,71,123,0.094,62,2122,50,115,124,9528000.0,869848.0,318,102
1,21.4670202,0.0024,1,8281,1824,2460,20000,76,91,0.084,61,737,50,92,88,15414000.0,2319000.0,317,92
1,21.473577,0.0018,2,19931,2446,1560,20000,72,122,0.094,62,2439,50,102,122,9759000.0,925335.0,295,102
1,21.4873498,0.0021,1,4989,808,970,9318,74,87,0.086,61,413,50,91,82,6115000.0,848991.0,342,92
1,21.4939128,0.0024,2,7249,2246,1440,20000,73,112,0.092,62,854,50,109,117,9050000.0,845279.0,322,102
1,21.4970992,0.0018,1,19918,1737,2340,19999,76,87,0.088,61,1729,50,100,86,14628000.0,2208000.0,299,87
1,21.5142512,0.0024,2,2643,2377,1790,20000,72,119,0.092,62,329,50,117,124,11186000.0,1145000.0,316,102
1,21.517435,0.0024,1,0,140,120,1455,70,96,0.088,61,1,50,95,1000,754539.0,66704.0,315,92
1,21.5193235,0.0024,1,4052,1847,2440,20000,74,92,0.09,62,375,50,92,92,15285000.0,2257000.0,346,87
1,21.5345867,0.0024,2,12911,2322,1710,19999,72,116,0.092,62,1470,50,120,113,10737000.0,1052000.0,275,102
1,21.5396552,0.0024,1,15421,1856,2330,20000,73,93,0.092,62,1443,50,90,93,14610000.0,1957000.0,229,102
1,21.5549195,0.0037,2,8005,2253,1860,19997,73,113,0.092,62,920,50,111,114,11627000.0,1287000.0,263,102
1,21.5599875,0.0018,1,1487,1852,2600,20000,74,93,0.094,62,141,50,92,94,16281000.0,2433000.0,210,87
1,21.5752577,0.0018,2,11139,2268,1970,19999,73,113,0.092,62,1269,50,112,113,12329000.0,1405000.0,274,102
1,21.5803225,0.0037,1,5728,1795,2120,19999,74,90,0.096,62,507,50,90,88,13245000.0,1751000.0,270,92
1,21.5955948,0.0024,2,5981,2161,1670,20000,74,108,0.092,62,625,50,109,104,10447000.0,1080000.0,292,92
1,21.600658,0.0024,1,16196,1834,2210,19999,74,92,0.096,62,1485,50,91,91,13840000.0,1845000.0,331,87
1,21.6159345,0.0018,2,643,2324,2080,20000,74,116,0.09,62,80,50,115,124,13037000.0,1585000.0,259,102
1,21.621003,0.0018,1,11302,1808,2340,19998,74,90,0.098,62,1033,50,89,91,14657000.0,2039000.0,240,92
1,21.636267,0.0024,2,11491,2401,2090,20000,74,120,0.09,62,1363,50,122,118,13088000.0,1612000.0,254,102
1,21.641345,0.0024,1,13676,1780,2100,20000,74,89,0.1,63,1219,50,88,89,13136000.0,1626000.0,303,102
1,21.656604,0.0024,2,446,2320,1980,20000,74,116,0.088,62,64,50,115,143,12394000.0,1450000.0,261,87
1,21.6616845,0.0018,1,15151,1823,2090,20000,72,91,0.1,63,1381,50,91,91,13104000.0,1594000.0,225,92
1,21.6769465,0.0018,2,9603,2394,2190,20000,76,120,0.088,61,1134,50,121,118,13737000.0,1866000.0,298,92
1,21.68202,0.0024,1,3739,1773,1930,19999,72,89,0.1,63,319,50,89,85,12117000.0,1395000.0,420,87
1,21.6972768,0.0024,2,19971,2382,2040,20000,76,119,0.086,61,2378,50,142,119,12802000.0,1710000.0,259,92
1,21.7023507,0.0024,1,7258,1701,1910,20000,75,85,0.1,63,637,50,83,87,11967000.0,1476000.0,246,92
1,21.717608,0.0018,2,16660,2436,2120,20000,76,122,0.084,61,2073,50,108,124,13291000.0,1884000.0,306,102
1,21.7226797,0.0018,1,2075,436,510,4776,70,91,0.1,63,197,50,88,94,3189000.0,367075.0,261,92
1,21.7278875,0.0024,1,3952,619,650,7133,72,87,0.1,63,332,50,90,84,4091000.0,445760.0,392,87
1,21.7354535,0.0018,1,2584,1380,1470,16375,72,84,0.098,62,207,50,85,80,9228000.0,1031000.0,315,92
1,21.7379495,0.0018,2,17933,2447,2480,20000,77,122,0.084,61,2158,50,139,120,15508000.0,2590000.0,292,92
1,21.75226,0.0012,1,3794,601,590,7294,70,82,0.098,62,327,50,78,86,3744000.0,388962.0,284,92
1,21.758286,0.0024,2,5536,2419,2330,20000,80,121,0.084,61,660,50,121,119,14570000.0,2533000.0,333,102
1,21.7599905,0.0018,1,3884,1129,1300,13595,75,83,0.098,62,333,50,81,85,8167000.0,1041000.0,378,92
1,21.7740217,0.0024,1,72,62,40,805,67,77,0.098,62,7,50,75,97,305183.0,23488.0,354,87
1,21.7752628,0.0012,1,3943,605,640,7318,74,83,0.096,62,358,50,73,90,4026000.0,457033.0,341,92
1,21.7786217,0.0018,2,8477,2511,2710,19999,80,126,0.086,61,1079,50,124,127,16977000.0,3550000.0,250,92
1,21.783017,0.0018,1,4944,581,570,6897,72,84,0.096,62,434,50,75,87,3589000.0,364519.0,280,87
1,21.7903498,0.0021,1,3647,1271,1340,15257,70,83,0.096,62,309,50,82,84,8400000.0,908455.0,296,92
1,21.7989545,0.0018,2,19050,2615,2800,20000,80,131,0.086,61,2466,50,156,129,17503000.0,3433000.0,278,92
1,21.806039,0.0018,1,3831,608,660,7137,73,85,0.096,62,329,50,84,85,4160000.0,472118.0,315,87
1,21.8136195,0.0024,1,4091,1668,1680,19996,71,83,0.094,62,367,50,81,89,10547000.0,1075000.0,291,87
1,21.8192908,0.0031,2,6211,2498,2440,20000,80,125,0.088,61,763,50,125,122,15258000.0,2795000.0,342,102
1,21.833967,0.0012,1,6657,803,760,9891,72,81,0.094,62,548,50,78,82,4784000.0,480066.0,298,92
1,21.839627,0.0024,2,1075,2667,2990,19999,81,133,0.092,62,160,50,132,148,18680000.0,3925000.0,265,87
1,21.8442912,0.0018,1,1405,610,560,7324,70,83,0.092,62,99,50,86,70,3514000.0,319991.0,326,87
1,21.8520595,0.0018,1,22,52,30,725,65,72,0.092,62,3,50,69,136,196146.0,10186.0,357,97
1,21.8532192,0.0024,1,149,494,540,5880,71,84,0.092,62,14,50,83,93,3430000.0,371590.0,258,87
