CP1,CP2,CP3,CP4,CP5,CP6,CP7,CP8,CP9,CP10,CP11,CP12,CP13,CP14,CP15,CP16,Herramienta,Mecanizado,CH,Etapa
1.835402151386606,0.5383965437167882,0.13923128827545217,0.6401180295842981,-0.262079332596878,-0.43672538175163794,0.2019259252195503,0.16724733300717648,0.0904440965645454,-0.06903352034417072,-0.054892544049701036,0.05286423818346898,0.021178631709663553,0.0024305092013501284,0.13766078767941956,-0.0002586955932140089,H1,1,2,Agujereado
2.126420696894921,0.3062913026411511,-0.20464407047281993,0.6684457745309343,-0.22284879960451814,-0.30802206774154295,-0.08024933626183459,-0.04152451127294595,0.1830435976887308,-0.10343517972432964,0.04075763454370621,0.023482482245465605,0.06519343049479659,-0.012134939314725493,-0.017675960954479614,-0.00014609415067667886,H1,1,1,Agujereado
1.9150332587620031,0.48807991566695025,0.14321779729770517,0.48157131710270085,-0.20122845475209894,-0.5289903427292624,0.22419004305376009,0.0449289110931908,0.21033401049136882,-0.05648713495403637,0.005845433117111256,0.09162162103218127,-0.01323159311210631,0.02183422332931867,0.13707807565719407,0.00016251978819326052,H1,1,2,Agujereado
1.8586355258731615,0.05221075057690197,-0.3733578712967463,0.5671942167123077,-0.3539159439373519,0.21840026351624509,-0.4536051212256583,-0.00858442149395356,0.12967776697883515,-0.06726728639629645,0.01811728593236501,0.028577090221463194,0.03546920874280671,-0.004556672210849495,-0.04593513145400535,-2.98472229616209e-05,H1,1,1,Agujereado
1.7653459922367498,0.17376364723440854,-0.21874342488752122,0.6772394360378875,-0.5704791130706571,0.19399609269357693,-0.259633216767388,0.14126597051241468,0.08819199903464299,-0.04987319927691171,0.0016410130151441747,0.06979560266455183,0.07437176320828942,0.04377887475086781,0.014958415870841615,-0.00042453477142789797,H1,1,2,Agujereado
1.8618320581851886,0.015985664351660243,-0.23995495784403337,0.5510794855979746,-0.29792739899221204,0.12656105062644987,-0.37377728934742127,-0.002715177009900991,0.16701230084708502,-0.0614487268368998,-0.008412728860538201,0.041574489246162194,0.02615943197618717,0.005578979953474443,-0.033990562864439154,0.00026963886605491094,H1,1,1,Agujereado
1.7165589092273268,0.06053111434705271,-0.2479960188192507,0.7488857222333285,-0.6599474532212332,0.3565885482818424,-0.339990550477817,0.16376480803613483,0.05325647871805737,-0.03955871699139726,0.01212736214792002,0.0684766419000211,0.11092619727421499,0.05376063372714511,-0.003912173721301159,-0.00014574895778252106,H1,1,2,Agujereado
1.9887726489232824,0.049280028700208346,-0.1516360568137278,0.5472080224487156,-0.22044959824615698,-0.06914810772855473,-0.22899852335124735,0.07826718759618,0.016483082833853628,-0.03595074845653971,0.06118505454315528,-0.03617165021436028,0.023544180505854745,-0.03735970062762432,-0.02850743399655683,0.00025700668124228887,H1,1,1,Agujereado
1.8003891887710122,0.0912985736786441,-0.081368241020986,0.730502188021234,-0.3500604681843096,0.031588739211142816,-0.13961034198228323,-0.00105102327887501,0.12220550807823112,-0.039120118801929046,0.002813337712600085,0.07365102820302886,0.061019754283435895,0.05268641459500466,0.06462568270360743,-0.0006009945490534907,H1,1,2,Agujereado
2.0751090315118628,0.054259680265384046,-0.054701575240445534,0.5532472930615567,-0.18108201065317897,-0.2246264531321781,-0.11184511248719177,0.01192530727851371,0.08385612885327369,-0.024080358552744024,0.04459240535549804,-0.03390493150573672,0.02598306846742321,-0.02908209839086493,-0.017286235911487605,-5.371944634580128e-05,H1,1,1,Agujereado
1.810412833079231,0.08380154378940136,-0.04228938614103846,0.5664072241246405,-0.4713029938940398,0.04982243648124177,-0.148103888162671,0.07314459488131224,0.17418684608107965,-0.0013919227209673963,-0.010074672069047145,0.0763987491306136,0.039404185551153326,0.040659895391486026,0.046013899556122596,-0.00034614126791665534,H1,1,2,Agujereado
1.7182552814360896,-0.1676212912806799,-0.2384386567717353,0.3870347871681075,-0.2808879974438749,0.3511106082451148,-0.5387207113474792,0.05516760019000994,0.10746743194199371,0.013857145931457922,-0.003975554328728849,0.01628825402605412,-0.011840715997943146,-0.011116995635653652,-0.06014580710991542,-0.0009555681339592503,H1,1,1,Agujereado
2.064429174368661,0.15813215138313377,0.09109301857372427,0.6168655365048882,-0.3683880038319447,-0.2643538857503849,0.0993331869208145,0.17076832186722124,0.20025502915413368,-0.0029596700863028865,-0.005956600408646896,0.0416691902027799,0.029975226451505077,-0.040549995432182934,0.11407485533516269,-0.0003736720185856246,H1,1,2,Agujereado
1.894899757191206,-0.08718091359973616,-0.12861475649802756,0.40720266853836656,-0.20338181857948887,0.061993917876684956,-0.32459199321691584,0.015740278534641418,0.09871407014516488,0.024585425140719434,0.01863185519900667,-0.021538521519349898,-0.012384816713060784,-0.02467227151621942,-0.03482574616946887,-0.001063762740494134,H1,1,1,Agujereado
1.7640057877266302,-0.21227680158338263,-0.23460757080458905,0.940650533700269,0.2608475128967244,0.29636816021471923,-0.36931547079297944,0.10259668804574672,0.09198560484219927,0.06605006515314589,-0.037327016701174776,0.08327722386163323,0.016937022906899135,0.010921520399540315,0.004659079453771427,-0.0006954805034828926,H1,1,2,Agujereado
1.7528353292239085,-0.22503010291976774,-0.21918112635725967,0.31169140065269074,-0.25632498237176493,0.3277235879944467,-0.5215477713542322,0.004346104845748137,0.0668096285480874,0.025857704264513316,0.04235196560447989,-0.02718467597364864,-0.009458303924219397,-0.03564317229397893,-0.060346684023725825,-0.0002205728187146816,H1,1,1,Agujereado
1.8949902556280114,-0.12769619217745917,-0.09030838703683354,0.9324904101466637,0.3627440780136015,0.004259442238957525,-0.152419003051124,0.054512004780571825,0.11040277017635985,0.08047504034156934,-0.03322304714927951,0.05554426499337553,-0.007271130135846432,-0.023165344666341924,0.08042451270300159,-0.000772523641899947,H1,1,2,Agujereado
1.7046718371659624,-0.12379615274825925,0.015461442134162388,0.46967005324283556,-0.4549301743964482,0.26227975509753926,-0.2676495078695417,0.2140970682619551,0.12156055456210567,0.06286280727533074,-0.044321962186329625,0.06456041820723425,0.0040788811189340635,0.030126333283064625,0.004668250652238852,-0.00039035348658200686,H1,1,2,Agujereado
1.8335899407595655,-0.13114595716189548,0.026645555773202656,0.3170449754068822,-0.07568633925337974,0.024988832710998457,-0.2854863428489838,0.23643263971302889,-0.01373114579917603,0.076365969819481,0.011762713308191298,-0.03976186295971582,-0.07155178552446427,-0.04379513377621951,-0.040382636246936894,-0.0010109225421179868,H1,1,1,Agujereado
1.6620954709831084,-0.10987807466992676,0.10413920816194308,0.3005995562854228,-0.31235621492691146,0.20335053336299372,-0.24412423758054932,0.3070443198827732,0.12057425658035241,0.08859526111172077,-0.06454066612487214,0.05349056421367561,-0.0398707124543158,-0.011994725481440868,0.0007268144927092962,-0.0003348813079558921,H1,1,2,Agujereado
1.993202534410092,0.08302645582260182,0.3585268309974335,0.19711300584546965,0.20558506282532,-0.5344694870389115,0.10865908777715204,0.14275721669477553,0.1895578099758076,0.08432051336949987,-0.08210785645540061,-0.0381445094009402,-0.10020345297694876,-0.08189110344439864,0.014984064168345274,-0.0009007655802921177,H1,1,1,Agujereado
1.8126583632914386,-0.0381980865592191,0.20269292324727142,0.26510380193953503,-0.22912372187414778,-0.0643953704974777,-0.04345740013942329,0.1874956667593958,0.1434047462250745,0.09406139025337963,-0.05283338322101195,0.012208063415526929,-0.07020803558570043,-0.04627329820513377,0.0816762565702798,-0.0005258318340046197,H1,1,2,Agujereado
1.7099218197712382,-0.1596356779004826,0.12416836518212186,0.03731220239185986,0.059642648392980974,-0.007725110266568848,-0.28925691813743015,0.04466165101480391,0.1135843894512913,0.07494460408807661,-0.02025786511384977,-0.039593646072538145,-0.0994764641870283,-0.059805899234514626,-0.03165453455318937,0.00038856514480517523,H1,1,1,Agujereado
1.5904417851991453,-0.10802781180125796,0.24030992965214815,0.19021455499148343,-0.18779822947270783,0.1258023569419179,-0.1737645626320322,0.4042911213377746,-0.020176527627973968,0.12369653496317258,-0.04544186788136665,0.0051878630385621205,-0.08248302874200797,-0.04405834415296678,0.02501758319175651,-0.000154954127617013,H1,1,2,Agujereado
1.4129798681976486,-0.295808409526589,0.038971767139662515,0.06569271547174439,-0.061431738405716016,0.39189691675579186,-0.5656940956412754,0.10288440225658838,0.1447666065462979,0.0949818475321706,-0.06425213887976826,0.024991367878376348,-0.06340248303711216,-0.02791234484586745,-0.060125072596772605,3.107878246538798e-05,H1,1,1,Agujereado
1.8283959414329016,-0.3324872574844976,-0.09275647306970662,0.6075810412185128,0.4783412100918413,0.1884406159589424,-0.28462257632245913,0.18857450967727754,-0.12841838651153287,0.11299432143855756,0.051628426704696015,-0.07627281254291049,-0.046979499628262374,-0.1318205979952211,0.019840040287366648,-0.0006643916504464054,H1,1,2,Agujereado
1.8829168682905424,-0.06134269934289387,0.27248734099161687,0.09253792263606744,0.14057202195790983,-0.34170769606435525,-0.04275667335262365,0.012718936895320412,0.07828957148460955,0.08475145321942724,0.009341979323938683,-0.07631364013192933,-0.09342453215924365,-0.06399804045580548,-0.0087138497973651,-0.0005534610992109501,H1,1,1,Agujereado
1.11501771904966,-0.21285405433633592,0.40238200143900654,0.09961027932903688,-0.20066682374719194,0.2911506157045381,-0.2717555540771561,0.1418755267477117,-0.04405272648108175,0.1084606169901072,-0.047267044007964394,0.056557098346090136,-0.03561818790631631,0.060795978268594564,0.052300454704487395,-0.00010721390088180849,H1,1,2,Agujereado
1.4530842147135974,-0.30886672325522047,0.07870121938525461,0.21141427927795556,-0.12328418453183727,0.33372333776310065,-0.4827788053597287,0.09960349637580243,-0.023095253723909227,0.1114141139382975,0.002297100260710446,-0.01562659415932969,-0.0476869469366409,-0.0034325113791091252,-0.03288769787200708,-0.0006180545723091235,H1,1,1,Agujereado
1.1453596938921202,-0.15694425293959927,0.513106813768546,-0.030904612075514017,-0.09697375865733371,0.03696769602070791,-0.1490789650535494,-0.06868395895756153,0.02904253881614551,0.11096703599508147,-0.001355927562912617,0.05596389490759783,-0.028129385251401406,0.07761589058499752,0.062127208315529966,-0.0005349955277607343,H1,1,2,Agujereado
1.387871154986947,-0.34074438142782987,0.0677271710401492,0.0767956248446959,-0.10099185213721336,0.3669818193474143,-0.5282435308924959,-0.0660421968506324,0.08294908282143153,0.11875262495446151,0.006402428990192609,-0.0018536703182444518,-0.043801479931509936,-0.003629602933916426,-0.027801906320713034,-0.0003196327146879896,H1,1,1,Agujereado
1.0118763431986129,-0.1555429366339922,0.6061838293775544,-0.04480547802743314,-0.0381755035624556,0.07148261439378334,-0.1511319054196502,0.08566848382584583,-0.05712889760917974,0.12358666011129098,-0.011852879339895928,0.04514091257731463,-0.0134279729644292,0.04867243009903077,0.0621418293959631,-2.6695901947842993e-05,H1,1,2,Agujereado
1.5750912986946348,0.0006977527616133644,0.5968609545559515,-0.2838671847060804,0.051600875301398355,-0.44565510086493837,0.06306891619185255,-0.0036713821701346173,0.008029301261827222,0.10986321090754278,0.05772927197042195,-0.09902951229914006,-0.06374881469449803,-0.039924003813441265,-0.029784806148430702,0.00048358312474419685,H1,1,1,Agujereado
1.1890638478866142,0.0012743176592343293,0.8000554648069365,-0.14261483759259802,0.16050398229039683,-0.3944921738476974,0.1498327302667944,0.004991411618508286,0.059241000704562105,0.12324900685324741,0.04015235118299569,0.06957952835351482,-0.009088225365777913,0.05999101074668288,0.061151074404474794,0.00014145390467984464,H1,1,2,Agujereado
1.099829368714364,-0.2570810806203207,0.4116204691698883,-0.1291712313958263,0.1664728722528212,0.18695858540686905,-0.38495635254562843,0.014061634036705753,0.055769084492172424,0.14020075341278532,-0.026900540295657086,-0.007834219522018931,-0.026011721853832853,-0.034150819639426816,-0.01650617120443811,-0.0005383932782428713,H1,1,1,Agujereado
1.1413022784219935,-0.013937300014844079,0.796218694108433,-0.19862322237235652,0.1513820841112484,-0.3704225483476954,0.12149550599831713,-0.15769846421202405,0.17114344449914864,0.1219382862883868,0.002774166097087675,0.0815111083273293,0.014238057563878206,0.07463168583094086,0.05186316400485843,-0.0001849034084959178,H1,1,2,Agujereado
1.14207217264879,-0.22443104796068358,0.44993876258606397,-0.12710132166652802,0.19260486470270294,0.0933953049685885,-0.3212248459800775,-0.014464858882588395,0.07136016427907386,0.1383097385239955,-0.023027542753047386,-0.005254050080309059,-0.02668651428737181,-0.024130330611251583,-0.019363700033197012,-0.0006517891225739092,H1,1,1,Agujereado
1.0333696240953745,-0.08681757997495056,0.7276549053901724,-0.18294194358458038,0.09067847497992483,-0.15229620474923342,-0.015239741193394375,-0.06318666811157117,0.05648093777306859,0.12431847174391146,-0.009151968959101147,0.04558506888585963,0.008988653750219303,0.03997726336875573,0.06208658800052566,-0.0002568737299928764,H1,1,2,Agujereado
1.3014781491067262,-0.06325163739522244,0.6704423986407678,-0.13809983800754697,0.36102338124745975,-0.35442598374980444,-0.005944102567686127,-0.04833760090326284,0.09403675570440959,0.13398651754785967,0.007706450796910465,-0.008312187254100205,-0.011397206852643012,0.0037179137831330478,-0.04279257110430779,-0.0003192406403259296,H1,1,1,Agujereado
0.9082825011275524,-0.207088805407644,0.5688134686227223,-0.1758152836015026,-0.046322517484419595,0.1486971333386585,-0.2333103071244866,-0.11973313899607675,0.014259583669190546,0.12193199311024443,0.0027167008844759108,0.044029162180879655,0.012027186437564688,0.054312185484458715,0.06219804733900794,-0.0004045444773403961,H1,1,2,Estacionario
1.1609367327633406,-0.09071355863663062,0.7005097960890021,-0.10156322155921156,0.3493926566734002,-0.23955985283272052,-0.06593338688359543,0.07437996042516916,0.004292644505116515,0.13954788419499797,0.000127418511172393,-0.009883852923580806,-0.0003558371654004133,-0.0041882970328384755,-0.037287896553314694,-0.0001561911116288589,H1,1,1,Estacionario
0.809664120466342,-0.25343472401679323,0.5160547523430329,-0.17960201250832938,-0.10215033749661898,0.28844413216265424,-0.32867622953187303,-0.17838002177478815,0.05105338707042148,0.11652962619793454,-0.008019704737336633,0.06507640706383067,0.026260171035304244,0.06489442937322507,0.07241988667017689,-0.00011605617550383696,H1,1,2,Estacionario
1.0386583357566976,-0.20399051642387003,0.5271059017559744,-0.09152363077246777,0.20963022862525343,0.07681530621214573,-0.2938329488529573,0.03153490512409061,-0.022397530495245278,0.12844707686336507,0.005168214097743415,-0.008993993122559357,-0.002129728624064575,-0.014028776912458463,-0.015147042375058383,-0.0001686808254301453,H1,1,1,Estacionario
1.0899552549725335,-0.08191861907663626,0.6581944325576657,-0.17516902332835524,0.04089861665389106,-0.17886199893344482,-0.019963604148197506,-0.1984966630408572,0.025374980792444723,0.09410314254767983,0.045569302470072175,0.036648104505831613,0.0038202548930128116,0.07782181432448657,0.053932893805950885,-0.0003080159174748409,H1,1,2,Estacionario
1.0728601069057884,-0.18562263807809926,0.5105885436481274,-0.04230427250342724,0.2029037705273201,0.06558971515400765,-0.2831840466129566,0.1386865467987964,-0.15566457842775025,0.11035471070549652,0.03359808307673472,-0.04036381690015193,-0.016210725532434724,-0.020219341611212915,-0.01878298574483918,-0.00025195577286957205,H1,1,1,Estacionario
1.0866338090344947,0.000764043823864655,0.715372562720754,-0.161821572413151,0.07914580572444958,-0.2918534178794695,0.06094403396489443,-0.23732327664296077,0.05281569877374994,0.10362858627724846,0.028232208692811074,0.04487269094835031,0.01531225953696097,0.1006670859683158,0.04765250160014277,-6.213364426049806e-05,H1,1,2,Estacionario
1.2084199336508117,-0.04649365364516607,0.6009512624313399,-0.3189443222770173,0.01139540528006548,-0.18627721336448905,-0.11447442789011877,-0.035505138531336786,-0.00570244207274002,0.07587652793404236,0.06034252529976552,-0.04460660516077835,-0.010896538453290833,-0.006073162227795921,-0.037795067533693154,0.0004272838148714764,H1,1,1,Estacionario
0.8818569804038384,-0.10194603229957236,0.6077549376510538,-0.1110012989686988,-0.027972208088289645,0.04910746235784521,-0.1644549124260232,-0.08984617267340682,-0.07136367689040939,0.09879094102973798,0.02435980453325215,0.04444311842043868,0.017440491779446024,0.08109015773302591,0.06355714299762781,-0.0004993272746589006,H1,1,2,Estacionario
1.1074222975916255,-0.14527157638238072,0.4206039143336705,-0.15626133483386567,0.20671853581018612,0.04172132298088405,-0.30324011412106794,-0.07897169101169353,-0.0485976693842426,0.08598521686843445,0.04114014766322176,-0.04307122100927486,-0.018060816086682342,-0.020453574592481177,-0.01829657298161706,-0.00028842605490528306,H1,1,1,Estacionario
0.804070586442577,-0.15502592005201868,0.4782714317307992,-0.0940412498541843,-0.11940996626921072,0.26045197342061926,-0.3137671179704945,-0.08753390469874164,-0.1239389705946257,0.06879937978813497,0.032980703209027656,0.039463070258206535,0.011997668588841826,0.07268160672429971,0.0753428415457733,0.00011626892786242848,H1,1,2,Estacionario
0.963614581527261,-0.12675949062156006,0.41473895482473044,-0.28095897995730873,-0.13094544441309477,0.24237209465878012,-0.41096830330438766,0.04477244091948536,-0.04126927120688491,0.05684736524338111,0.011279932966344056,-0.023400222072067545,-0.01313983999708479,-0.029283025628802008,-0.0056474922920887955,0.00023201532597508234,H1,1,1,Estacionario
1.0067889010541309,0.0164244606376508,0.5873748125833571,-0.16296853314898116,0.0235237397544549,-0.14461835161468634,-0.056650708456822435,-0.21142710963417516,-0.07726069614060047,0.06904153250540992,0.06931786812117532,0.017375053349096562,0.005674636459168339,0.08618449628224986,0.05478289556480755,-0.00024081367701717094,H1,1,2,Estacionario
1.3044689157205862,0.15905547805479667,0.7148647235398323,-0.31039565691137966,0.155227052943827,-0.47884198151524965,0.08531407750211195,0.06356880659137605,0.09975816882126684,0.03945118246186913,0.03078821529670366,0.009054389627832596,-0.009609097400875496,-0.006914541247484168,-0.04767316169876894,-0.000618998007735877,H1,1,1,Estacionario
1.042701597792947,0.09401171599558293,0.6428744450945004,-0.1465217162375055,0.07395398516549616,-0.25806542489206274,0.024562941793321504,-0.1885966708364457,-0.0005067580762774138,0.046510134812321066,0.03460653492158382,0.0459039793965382,0.013558721990914457,0.08749436903150984,0.050409524830792314,-0.0002573536577911706,H1,1,2,Estacionario
0.9502496373017708,-0.17339436232847227,0.23627403110894715,-0.131958622552144,0.09326636989933255,0.3547225538682398,-0.527729426135135,-0.04459238607600527,-0.06106217825898062,0.0448276380445302,0.011467017798889301,-0.020678070498806315,-0.022462400682677505,-0.03197524160508035,-0.0003089975432759625,0.0002845540597403162,H1,1,1,Estacionario
0.8762069591471359,-0.08347581968395781,0.34113530468170433,-0.16829341946067275,-0.13726672813388907,0.2201467819149853,-0.3427350017131082,-0.26580170053876107,-0.09364501365114727,0.018560447487920576,0.07789067802103512,0.026041626089139167,0.003738090999062804,0.07761539954010696,0.06894008208238066,-8.741155677866042e-06,H1,1,2,Estacionario
1.1349912246235898,0.069307938813138,0.5141506273714924,-0.2727411589398196,-0.00866585094614827,-0.11479579477489937,-0.16869890120837538,0.03902332229833183,-0.07380217512526933,0.0159183324282409,0.028293665287761668,-0.05250202235367887,-0.013377601477345194,-0.02424593282213624,-0.026389355616314034,-0.0004784947523884808,H1,1,1,Estacionario
0.8959147243860138,-0.02434859317599134,0.3322967940578241,-0.17414926140783404,-0.12973179763211176,0.1516422887953151,-0.29899171080165166,-0.35046729762669887,-0.08083982516823861,0.020288979234988812,0.09139617285356275,0.018009742753275538,0.015140898257171229,0.08621706029737145,0.07212144606859011,-0.00019434479350291523,H1,1,2,Estacionario
1.1334287452628635,0.04756173966752746,0.4621502028612101,-0.1458080046346781,0.29371756580067315,-0.15239949427081292,-0.18244893362482445,-0.04318057256730945,-0.043450153693189726,0.0046979205485628405,0.04334206678692,-0.01770390349369727,-0.01104360133053768,-0.010533620008518645,-0.034307500055194916,0.0001464121487680936,H1,1,1,Estacionario
0.9861105168693005,0.17541348720491237,0.5960791810594013,-0.19563095376380074,0.08661454383378833,-0.2779528103179934,0.009202658593808415,-0.2737063197415491,-0.02732279784102095,0.0010274263361935857,0.06611696101397255,0.04557810884742604,0.022434559027870907,0.10633087247752948,0.036846832627516625,8.194164936035919e-05,H1,1,2,Estacionario
1.0276511429123343,0.0970261491110358,0.47660283070004383,-0.25465687576158363,-0.031841108376591695,-0.014216090874354102,-0.24012829543443706,0.06591015365292263,-0.03095419155877922,0.004397085546966489,-0.006014638976458044,-0.012907422332753101,-0.008589146960403235,-0.01642491760619231,-0.021283221981992916,8.004341056050412e-06,H1,1,1,Estacionario
0.701453251518579,0.040462268908043525,0.37420507794429725,-0.09520778095910684,-0.11643418923106741,0.2522700660760065,-0.34407887383759195,-0.1229186995221183,-0.19752097444182945,0.00629260080455534,0.05674359223469074,0.03656330173465305,0.020306513039784063,0.07873585297874741,0.0827709635367858,0.00013980887256972996,H1,1,2,Estacionario
0.8602923046247145,-0.060130499245590954,0.24052749824736963,-0.11054082336035517,0.11438841690339216,0.3247820184946962,-0.5177749023500072,-0.029388953102681668,-0.09319028329301753,-0.018844079792709918,0.006840815755662209,-0.005809999915357425,-0.0070291962855644485,-0.02651100946923153,0.007208572334621457,-0.00027507200352169803,H1,1,1,Estacionario
0.7790344307800579,0.10008637208661368,0.36483589346531964,-0.14949108693659052,-0.09100230370868584,0.13148842263956315,-0.2867389408582046,-0.3034646289621495,-0.020620689469554775,-0.023773237562928127,0.030839150728018492,0.07461561634953208,0.023094863136088162,0.1063384699254713,0.07560722488260142,-4.376461969934908e-06,H1,1,2,Estacionario
1.0735737032437962,0.2079289203447371,0.5488457761217033,-0.21837101134471,0.03065727286850233,-0.19074254261684478,-0.11545757425184988,0.11516858090209109,-0.09841994116772522,-0.044835845928263576,0.014688890079187476,-0.023215081501863168,0.0014266966526312874,-0.008508077239060087,-0.03125639504181096,0.00040593072952518905,H1,1,1,Estacionario
0.9118197339660119,0.30790118741053074,0.5620749192954078,-0.21037320883122987,0.10335145201069619,-0.29381919987299693,0.005836009219237793,-0.35372897533200454,0.07574349784939478,-0.02206315177709163,0.011538012670343495,0.07668364000471035,0.04360997752318173,0.11695519472817006,0.03384498829796664,0.00012350584161771594,H1,1,2,Estacionario
1.0153582122803129,0.15297463765365438,0.4198513604243955,-0.12393432702386184,0.2770333794210048,-0.12221204952485602,-0.21241872898495923,-0.09522228379406204,-0.056576888230970936,-0.040213322199400825,0.04210505126672572,0.004298916045596387,0.007622419816791251,0.012073921586917086,-0.031741322633158695,-0.00032323220202996883,H1,1,1,Estacionario
0.7655011611773429,0.20529847622744726,0.3881285989091323,-0.25507845107703475,-0.06664171353641125,0.05586260733617645,-0.23672980345136638,-0.2692215676152431,-0.06413106293774645,-0.04544559451611988,0.045485087225322206,0.04191132811849874,0.028461993117440867,0.06949658148453558,0.0671311111216247,-3.4884691618136676e-05,H1,1,2,Estacionario
0.638994268291659,-0.10961610610738172,0.09797766972997425,-0.16920755719190705,0.13271955218853465,0.03295353451396045,-0.2995565279523131,-0.11724785707851851,-0.13965721626951264,-0.05841085036584184,0.09379081715937918,-0.04386540121652293,-0.013302767365319441,-0.013976659847100566,-0.0041861423198318575,-0.0005788349347520816,H1,1,1,Estacionario
0.8301032289231018,0.1389203613931509,0.37820211583712765,-0.28360103521508345,-0.09704321821457361,0.1297241855530875,-0.358012573575547,-0.11219694471457284,-0.07284626473577795,-0.07934387126070468,0.022459763921183554,-0.009391362700883999,0.015617227478756032,-0.0013993564873941572,0.010443840641498264,-6.619638724156274e-05,H1,1,1,Estacionario
0.5550675250378246,0.17569153917966163,0.3440170186375085,-0.17340809695004863,-0.06018714706035965,0.282991338164586,-0.37185045978253717,-0.14835798388376217,-0.1237202361681085,-0.029130647759208463,0.013649535555800408,0.060510658838957274,0.04705300272412262,0.055425227166255656,0.08796243689361616,-0.00015804964244704733,H1,1,2,Estacionario
0.29492128498347786,-0.06541449033920334,0.1933785611704434,-0.26176166779510307,-0.11361258443116638,-0.1171955748523791,-0.11191321481519124,0.03692994817315101,-0.11520302653674369,-0.07324917354136323,0.0732543746633159,-0.035353613474218504,-0.0008705362450318957,0.004443583436083703,-0.012176633170386102,0.00043072915392813015,H1,1,1,Estacionario
0.6431660559875841,0.2313978342597883,0.3472361364360386,-0.21066587084852054,-0.02341638503060607,0.1607297251537731,-0.30449791377489555,-0.2266828446191114,-0.07467170942520994,-0.0535842787409416,0.01810798533666411,0.058246294877104636,0.04056155743682384,0.058375453148149556,0.08008953541644019,-0.00011770495541499337,H1,1,2,Estacionario
