P_FRQ,Mecanizado,Tiempo,CH,RISE,COUN,ENER,DURATION,AMP,A_FRQ,RMS,ASL,PCNTS,R_FRQ,I_FRQ,SIG_STRNGTH,ABS_ENERGY,C_FRQ,Herramienta,P_MARSE,Etapa
0.9999999999999999,1,0.26437059999999946,2,0.4469704556835253,0.8990724381625441,0.904323827046918,1.0000000000000002,0.7333333333333334,0.883248730964467,0.8461538461538463,0.9230769230769231,0.564584596725288,0.8811881188118812,0.18181818181818182,0.9040704901459288,0.8016283896406563,0.29646017699115035,H1,0.902445446466774,Agujereado
0.09868421052631582,1,0.2847065999999998,2,0.16199298948422636,0.8895759717314488,0.8638454461821526,1.0000000000000002,0.7111111111111112,0.8730964467005076,0.8782051282051282,0.9615384615384615,0.19617950272892662,0.8910891089108911,0.17355371900826447,0.8636411615836193,0.7207668522160717,0.2699115044247786,H1,0.8611723661257938,Agujereado
0.33333333333333304,1,0.28744079999999883,1,0.38329152032112396,0.9871086556169429,0.7633262260127931,0.9999999999999999,0.935483870967742,0.988235294117647,0.8823529411764706,0.9705882352941176,0.38124125058329444,1.0,0.07938144329896907,0.7624857268137899,0.5752943359708261,0.2804597701149425,H1,0.7474205315268369,Agujereado
0.09868421052631582,1,0.3050419999999967,2,0.23084626940410616,0.9375,0.764489420423183,1.0000000000000002,0.6888888888888889,0.9289340101522843,0.8974358974358974,0.9615384615384615,0.2801697998787144,0.9603960396039605,0.17355371900826447,0.7644149026949805,0.5727119856283486,0.3097345132743363,H1,0.7598657143797517,Agujereado
0.33333333333333304,1,0.3077730999999986,1,0.9835925740090317,1.0000000000000002,0.6993603411513858,0.9999999999999999,0.774193548387097,0.9999999999999999,0.8970588235294118,0.9705882352941176,1.0,0.941860465116279,0.08144329896907217,0.698769037193433,0.4777324287891488,0.1701149425287356,H1,0.679155810317874,Agujereado
0.09868421052631582,1,0.3253777999999983,2,0.4731597396094141,0.9220406360424028,0.7672493100275989,1.0000000000000002,0.7555555555555555,0.913705583756345,0.923076923076923,0.9615384615384615,0.6091570648878109,0.9108910891089109,0.1859504132231405,0.7667255705451015,0.5768593999672224,0.22123893805309724,H1,0.762679788039364,Agujereado
0.33333333333333304,1,0.32810779999999795,1,0.4257400903161064,0.9705340699815839,0.6183368869936033,0.9999999999999999,0.870967741935484,0.9647058823529412,0.9117647058823529,0.9999999999999999,0.4293047130191321,0.9534883720930232,0.08041237113402062,0.6193703372866318,0.3825230782345474,0.029885057471264354,H1,0.5926871634531874,Agujereado
0.09868421052631582,1,0.3457132999999999,2,0.3082123184777166,0.9401501766784451,0.6632934682612696,1.0000000000000002,0.7555555555555555,0.9340101522842639,0.9423076923076923,0.9615384615384615,0.3865979381443299,0.9603960396039605,0.18078512396694216,0.663569704548295,0.43600381864697835,0.46902654867256643,H1,0.6566830135273014,Agujereado
0.33333333333333304,1,0.34844329999999957,1,0.0134470647265429,0.9456721915285451,0.5842217484008528,0.9999999999999999,0.709677419354839,0.9294117647058823,0.9264705882352942,0.9999999999999999,0.011665888940737284,0.941860465116279,0.06804123711340207,0.5848358233297449,0.34308315831003955,0.06896551724137934,H1,0.5562793121417405,Agujereado
0.9999999999999999,1,0.3660457999999984,2,0.2795192789183775,1.0,0.7166513339466422,1.0000000000000002,1.0000000000000002,1.0,0.9679487179487181,1.0000000000000002,0.395997574287447,1.0,0.20867768595041322,0.7165678888048937,0.6233156574359918,0.38938053097345127,H1,0.7110884376131389,Agujereado
0.33333333333333304,1,0.368785299999999,1,0.7784244856999498,0.9511970534069982,0.6439232409381662,0.9998484925003787,0.935483870967742,0.9411764705882354,0.9411764705882353,0.9999999999999999,0.7592160522631825,0.9069767441860466,0.07628865979381444,0.6436433619039107,0.43704703770913017,0.07816091954022986,H1,0.6200964885048894,Agujereado
0.09868421052631582,1,0.38637509999999864,2,0.14026039058587883,0.7281360424028268,0.5032198712051518,1.0000000000000002,0.6222222222222222,0.6903553299492385,0.9743589743589745,1.0000000000000002,0.15767131594906003,0.6930693069306931,0.15805785123966942,0.503677376371764,0.25304806913212796,0.38938053097345127,H1,0.49346674126978907,Agujereado
0.33333333333333304,1,0.38912679999999966,1,0.0630707476166583,0.8867403314917127,0.6332622601279317,0.9999999999999999,0.838709677419355,0.8588235294117647,0.9705882352941178,0.9999999999999999,0.05832944470368642,0.8604651162790697,0.07216494845360825,0.6329727766437867,0.4288822823563373,0.21609195402298853,H1,0.6086155984019455,Agujereado
0.09868421052631582,1,0.4067072999999972,2,0.3988983475212819,0.66386925795053,0.44250229990800366,0.9999492127983748,0.6444444444444444,0.6142131979695431,0.9871794871794872,1.0000000000000002,0.36264402668283807,0.6386138613861386,0.121900826446281,0.44214296693637406,0.19821872988487743,0.19469026548672552,H1,0.43157972828042707,Agujereado
0.33333333333333304,1,0.40946099999999674,1,0.025087807325639738,0.8604972375690608,0.5756929637526652,0.9999494975001263,0.806451612903226,0.823529411764706,0.9852941176470589,0.9999999999999999,0.022398506766215586,0.8372093023255813,0.06907216494845361,0.5755970737914268,0.3688228955239289,0.0022988505747126853,H1,0.5472081837546802,Agujereado
0.09868421052631582,1,0.4270397999999993,2,0.371557336004006,0.6698321554770318,0.36614535418583255,1.0000000000000002,0.6000000000000001,0.6192893401015228,0.9935897435897436,1.0000000000000002,0.3435415403274712,0.6435643564356436,0.12396694214876033,0.36668567988178324,0.13851161402524065,0.39380530973451333,H1,0.35370108284237894,Agujereado
0.0,1,0.42979409999999874,1,0.9153035624686403,0.8462246777163904,0.417910447761194,0.9999999999999999,0.903225806451613,0.8117647058823528,0.9852941176470589,0.9999999999999999,0.7881474568362109,0.8023255813953487,0.06391752577319587,0.41891333623382343,0.2095409733024955,0.1218390804597701,H1,0.3787910369984367,Agujereado
0.09868421052631582,1,0.4473717999999991,2,0.8912869303955935,0.6382508833922261,0.3330266789328427,1.0000000000000002,0.5777777777777777,0.583756345177665,0.9935897435897436,1.0000000000000002,0.7734990903577926,0.6831683168316832,0.11466942148760331,0.3336151661287765,0.11117519750234883,0.2920353982300885,H1,0.3199321989270315,Agujereado
0.33333333333333304,1,0.45013629999999694,1,0.2500250878073257,0.81353591160221,0.3390191897654584,0.9999494975001263,0.6451612903225805,0.7647058823529412,1.0,0.9999999999999999,0.2123191787214186,0.7674418604651163,0.06288659793814433,0.3388669011195387,0.1253111429121413,0.16551724137931034,H1,0.2946160856766132,Agujereado
0.09868421052631582,1,0.4677174999999991,2,0.8750125187781673,0.6141784452296819,0.3109475620975161,0.9999492127983748,0.5111111111111111,0.5583756345177664,1.0,1.0000000000000002,0.7352941176470589,0.6138613861386139,0.10950413223140495,0.31103832229383555,0.09695921753576864,0.10619469026548667,H1,0.2974355099613256,Agujereado
0.33333333333333304,1,0.4704854999999988,1,0.35664826894129453,0.8052486187845304,0.34541577825159914,0.9999999999999999,0.6451612903225805,0.7529411764705881,1.0,0.9999999999999999,0.2949136724218385,0.7558139534883721,0.06082474226804124,0.34510561390740674,0.12870726598185128,0.1471264367816092,H1,0.30142435296161196,Agujereado
0.09868421052631582,1,0.4880665999999998,2,0.6234351527290937,0.6406802120141343,0.2907083716651334,0.9998476383951244,0.5555555555555556,0.5888324873096445,1.0,1.0000000000000002,0.5506367495451789,0.6089108910891089,0.11673553719008264,0.2908015815682529,0.08548209609485986,0.2256637168141593,H1,0.2768276792386119,Agujereado
0.33333333333333304,1,0.4908222999999978,1,0.8783743100852985,0.7734806629834254,0.3326226012793177,0.9999999999999999,0.6451612903225805,0.7176470588235294,1.0,0.9999999999999999,0.6906206252916472,0.7325581395348837,0.0556701030927835,0.33286682761863834,0.1271588685641835,0.1701149425287356,H1,0.2877714087198194,Agujereado
0.09868421052631582,1,0.508402499999999,2,0.28212318477716575,0.6214664310954063,0.2999080036798528,0.9999492127983748,0.6000000000000001,0.5685279187817258,1.0,1.0000000000000002,0.24378411158277744,0.5841584158415842,0.11363636363636365,0.2997057474875093,0.0936465029380518,0.16814159292035402,H1,0.28617865248000246,Estacionario
0.33333333333333304,1,0.5111574999999995,1,0.7545408931259409,0.7656537753222836,0.29637526652452023,0.9999999999999999,0.6129032258064515,0.7058823529411765,1.0,0.9999999999999999,0.5860942603826411,0.7209302325581395,0.05463917525773196,0.29700275192007464,0.09827251766873817,0.3448275862068966,H1,0.24908806670140704,Estacionario
0.09868421052631582,1,0.5287469999999992,2,0.12488733099649474,0.5949646643109541,0.2907083716651334,0.9998476383951244,0.5555555555555556,0.5380710659898477,0.9935897435897436,1.0000000000000002,0.10855063674954518,0.5544554455445545,0.11466942148760331,0.2908457344571087,0.0897599322682895,0.10176991150442483,H1,0.2768276792386119,Estacionario
0.33333333333333304,1,0.5314924999999988,1,0.3788258906171601,0.7601289134438306,0.30703624733475476,0.9998989950002525,0.6451612903225805,0.6941176470588235,0.9852941176470589,0.9999999999999999,0.29304713019132056,0.7093023255813953,0.05463917525773196,0.3075028805466503,0.11500888228512406,0.28505747126436787,H1,0.26049851815127667,Estacionario
0.09868421052631582,1,0.5490854999999968,2,0.6446169253880821,0.6018109540636042,0.32934682612695493,1.0000000000000002,0.6666666666666667,0.5431472081218274,0.9679487179487181,1.0000000000000002,0.5318374772589448,0.5742574257425743,0.10743801652892562,0.32924403013205067,0.12082641325947666,0.11946902654867242,H1,0.31618010071421515,Estacionario
0.33333333333333304,1,0.5518282999999968,1,0.3839939789262419,0.7753222836095764,0.326226012793177,0.9999999999999999,0.741935483870968,0.7176470588235294,0.9558823529411765,0.9999999999999999,0.29818012132524496,0.7325581395348837,0.05463917525773196,0.3266962974841896,0.13274743602464428,0.4367816091954023,H1,0.28094493659892306,Estacionario
0.09868421052631582,1,0.5694202999999973,2,0.7801702553830746,0.577517667844523,0.32566697332106714,1.0000000000000002,0.6222222222222222,0.5177664974619288,0.9423076923076923,0.9615384615384615,0.624620982413584,0.5297029702970297,0.10330578512396693,0.32596199872710163,0.11490526197064418,0.11061946902654873,H1,0.31242800250139874,Estacionario
0.0,1,0.5721712999999973,1,0.6499749121926743,0.7564456721915286,0.3134328358208955,0.9991414575021463,0.774193548387097,0.6941176470588235,0.9264705882352942,0.9999999999999999,0.49416705552963136,0.7209302325581395,0.052577319587628873,0.3143893285420019,0.12523682979986248,0.14942528735632188,H1,0.2675784926132844,Estacionario
0.09868421052631582,1,0.5897579999999998,2,0.38838257386079117,0.5834805653710247,0.3063477460901564,1.0000000000000002,0.6222222222222222,0.5228426395939085,0.923076923076923,0.9615384615384615,0.3120072771376592,0.5445544554455446,0.10330578512396693,0.3061079163716027,0.10011542593201855,0.2831858407079646,H1,0.2927294868841128,Estacionario
0.33333333333333304,1,0.5925104999999995,1,0.3996487706974411,0.7633517495395948,0.31556503198294245,0.9997474875006312,0.774193548387097,0.7058823529411765,0.8970588235294118,0.9705882352941176,0.3107792813812413,0.7093023255813953,0.05463917525773196,0.3157188902836787,0.12465450284181921,0.1586206896551724,H1,0.2696522662887365,Estacionario
0.09868421052631582,1,0.6101002999999992,2,0.13905858788182274,0.5856890459363957,0.3173873045078197,1.0000000000000002,0.6666666666666667,0.5228426395939085,0.8782051282051282,0.9615384615384615,0.11582777440873257,0.5445544554455446,0.10847107438016529,0.3179703258441988,0.11399230912875372,0.2831858407079646,H1,0.3039857815225619,Estacionario
0.0,1,0.6128527999999989,1,0.14942298043151028,0.7688766114180479,0.30490405117270786,0.9999999999999999,0.709677419354839,0.7058823529411765,0.8529411764705882,0.9705882352941176,0.11759216052263183,0.7209302325581395,0.0556701030927835,0.3055937662509093,0.10891672932078507,0.2068965517241379,H1,0.2581900295292687,Estacionario
0.09868421052631582,1,0.630436999999997,2,0.5954932398597897,0.575530035335689,0.3173873045078197,0.9999492127983748,0.7333333333333334,0.5126903553299492,0.8461538461538463,0.9230769230769231,0.474833232261977,0.5346534653465347,0.10227272727272727,0.31736690302983595,0.11461833393462147,0.16814159292035402,H1,0.30400201015876416,Estacionario
0.0,1,0.6331954999999994,1,0.9900652282990466,0.7790055248618785,0.31769722814498935,0.9999494975001263,0.6451612903225805,0.7176470588235294,0.823529411764706,0.9705882352941176,0.7839477368175455,0.7906976744186047,0.05670103092783506,0.31725299998561346,0.11757150838042944,0.20459770114942533,H1,0.27186004080471526,Estacionario
0.09868421052631582,1,0.6507709999999989,2,0.7308462694041062,0.5854681978798586,0.3247470101195952,0.9999492127983748,0.6444444444444444,0.5228426395939085,0.8076923076923077,0.9230769230769231,0.5909642207398423,0.5445544554455446,0.10433884297520662,0.3247845883576132,0.12046123212272047,0.16814159292035402,H1,0.31150658181297963,Estacionario
0.33333333333333304,1,0.6535437999999978,1,0.03452082288008028,0.7739410681399632,0.32409381663113007,0.9999494975001263,0.741935483870968,0.7176470588235294,0.7941176470588236,0.9411764705882354,0.028464769015398975,0.7209302325581395,0.06082474226804124,0.3250258224754162,0.12544219415483782,0.1586206896551724,H1,0.27868685426628464,Estacionario
0.09868421052631582,1,0.6711067999999969,2,0.16004006009013522,0.5753091872791519,0.33486660533578655,1.0000000000000002,0.7777777777777779,0.5126903553299492,0.7692307692307693,0.9230769230769231,0.1209824135839903,0.5445544554455446,0.09607438016528927,0.33501334094254404,0.1368682989098378,0.0663716814159292,H1,0.3218082480334397,Estacionario
0.0,1,0.6738852999999985,1,0.5544907175112895,0.7734806629834254,0.31982942430703626,0.9999999999999999,0.774193548387097,0.7176470588235294,0.7647058823529411,0.9411764705882354,0.4391040597293514,0.7093023255813953,0.05670103092783506,0.31963939285528975,0.13295612163603432,0.24597701149425288,H1,0.27411846447802674,Estacionario
0.09868421052631582,1,0.6914387999999967,2,0.2325488232348523,0.551899293286219,0.3376264949402024,1.0000000000000002,0.8,0.48730964467005067,0.7371794871794871,0.8846153846153848,0.17616737416616132,0.5099009900990099,0.09607438016528927,0.3374123145703768,0.15512735574764722,0.0,H1,0.324622321693052,Estacionario
0.33333333333333304,1,0.6942262999999969,1,0.6240842950326142,0.757366482504604,0.3113006396588486,0.9999999999999999,0.741935483870968,0.6941176470588235,0.7352941176470588,0.9411764705882354,0.4755016332244517,0.7209302325581395,0.053608247422680416,0.31217339230587393,0.12192401491188776,0.20919540229885059,H1,0.265016501650165,Estacionario
0.09868421052631582,1,0.7117719999999998,2,0.7520280420630947,0.5492491166077739,0.297148114075437,1.0000000000000002,0.6888888888888889,0.48223350253807096,0.6987179487179488,0.8846153846153848,0.5679199514857489,0.5148514851485149,0.0950413223140496,0.29760112645204867,0.0982373515144153,0.10619469026548667,H1,0.28334924135207185,Estacionario
0.0,1,0.7145687999999986,1,0.44360260913196187,0.7665745856353592,0.3134328358208955,0.9988384425029039,0.6774193548387095,0.7058823529411765,0.7058823529411765,0.9117647058823529,0.3462435837610826,0.7093023255813953,0.0556701030927835,0.3139461412947763,0.11474110598668924,0.2551724137931035,H1,0.26767972677003077,Estacionario
0.09868421052631582,1,0.732100599999999,2,0.12353530295443164,0.5501325088339223,0.29898804047838085,0.9999492127983748,0.7111111111111112,0.48223350253807096,0.6538461538461539,0.8461538461538465,0.09338993329290479,0.5099009900990099,0.09607438016528927,0.299529135932086,0.10809724220683238,0.29646017699115035,H1,0.28524058102322547,Estacionario
0.33333333333333304,1,0.7349069999999998,1,0.058354239839438035,0.7453959484346225,0.30277185501066095,0.9998989950002525,0.709677419354839,0.6823529411764706,0.6617647058823529,0.9117647058823529,0.04386374241717219,0.686046511627907,0.052577319587628873,0.303002825420975,0.11441534608668119,0.21839080459770122,H1,0.25594708159369006,Estacionario
0.09868421052631582,1,0.752438999999999,2,0.2620931397095643,0.5340106007067138,0.31922723091076355,1.0000000000000002,0.6444444444444444,0.46700507614213194,0.6153846153846153,0.8461538461538465,0.19436021831412978,0.4900990099009901,0.09297520661157024,0.31944208880605934,0.1131054406537744,0.04867256637168138,H1,0.3058618306289701,Estacionario
0.0,1,0.7552437999999988,1,0.6450075263421977,0.7541436464088398,0.3134328358208955,0.9998989950002525,0.709677419354839,0.6941176470588235,0.6323529411764706,0.9117647058823529,0.4960335977601493,0.6976744186046512,0.053608247422680416,0.3146620591556792,0.12879818537620358,0.3632183908045977,H1,0.2673256729876566,Estacionario
0.09868421052631582,1,0.772774499999997,2,0.7743114672008012,0.5342314487632509,0.2842686292548298,1.0000000000000002,0.5777777777777777,0.46700507614213194,0.576923076923077,0.8076923076923077,0.5761067313523348,0.47029702970297027,0.09297520661157024,0.2847673534246246,0.08835137645508706,0.004424778761061843,H1,0.2702168976072145,Estacionario
0.33333333333333304,1,0.7755794999999992,1,0.5881083793276468,0.7127071823204421,0.29850746268656714,0.9998989950002525,0.709677419354839,0.6352941176470588,0.6029411764705883,0.8823529411764707,0.42183854409706023,0.6627906976744186,0.048453608247422675,0.2987073182555577,0.11682090443070828,0.20229885057471264,H1,0.2513956450361034,Estacionario
0.03289473684210531,1,0.7931045999999995,2,0.34356534802203303,0.5525618374558303,0.26310947562097514,0.9999492127983748,0.6888888888888889,0.48730964467005067,0.5384615384615384,0.8076923076923077,0.26743480897513644,0.504950495049505,0.09917355371900827,0.26322074366298603,0.08063040384938479,0.0752212389380531,H1,0.24865579420892514,Estacionario
0.33333333333333304,1,0.7959112999999967,1,0.2109884596086302,0.494475138121547,0.2068230277185501,0.6961264582596838,0.806451612903226,0.6352941176470588,0.5882352941176471,0.8823529411764707,0.15025664955669624,0.6511627906976744,0.04742268041237113,0.20679710144631092,0.09347081120719229,0.1839080459770115,H1,0.24947537041896245,Estacionario
0.0,1,0.810336999999997,1,0.2562468640240843,0.6837016574585636,0.27078891257995735,0.9999999999999999,0.709677419354839,0.6,0.5588235294117647,0.8823529411764707,0.18712085860942604,0.5930232558139534,0.04948453608247423,0.2710592522940224,0.09840647501079754,0.1471264367816092,H1,0.2217821782178218,Estacionario
0.09868421052631582,1,0.8134369999999969,2,0.09424136204306459,0.5437279151943463,0.22815087396504138,1.0000000000000002,0.6000000000000001,0.47715736040609136,0.5064102564102564,0.7692307692307694,0.07731958762886598,0.49504950495049505,0.10640495867768596,0.22822222042994197,0.057650076600656096,0.23893805309734506,H1,0.21299739986176477,Estacionario
0.0,1,0.830668799999998,1,0.2635725037631711,0.31583793738489874,0.11727078891257996,0.47194586132013533,0.6451612903225805,0.5764705882352941,0.5441176470588236,0.8529411764705882,0.1791880541297247,0.5930232558139534,0.04432989690721649,0.11884147853538479,0.03950565312438202,0.3517241379310345,H1,0.19755096787307003,Estacionario
0.09868421052631582,1,0.833775799999998,2,0.22934401602403606,0.5481448763250883,0.23827046918123274,1.0000000000000002,0.6222222222222222,0.48223350253807096,0.4743589743589744,0.7692307692307694,0.18617343844754397,0.49504950495049505,0.10537190082644629,0.2383479496075426,0.06380598719168898,0.13716814159292023,H1,0.22331566994700983,Estacionario
0.0,1,0.8406474999999993,1,0.01911690918213748,0.04373848987108656,0.017057569296375266,0.05257310236856724,0.5161290322580645,0.7411764705882352,0.5441176470588236,0.8529411764705882,0.013999066728884742,0.7790697674418605,0.052577319587628873,0.018401066322153357,0.006772595372299698,0.18620689655172418,H1,0.2608325348663899,Estacionario
