P_FRQ,Mecanizado,Tiempo,CH,RISE,COUN,ENER,DURATION,AMP,A_FRQ,RMS,ASL,PCNTS,R_FRQ,I_FRQ,SIG_STRNGTH,ABS_ENERGY,C_FRQ,Herramienta
0.03401360544217691,1,0.0,1,0.993736847379497,0.24539473684210522,0.2673216132368149,1.0,0.7083333333333335,0.24,0.0,0.0,0.7087719298245614,0.2857142857142856,0.015521064301552118,0.2672085554415124,0.13025367170860772,0.7573964497041421,Nueva
0.0,1,0.004551900000002718,2,0.8497640671774317,0.6963626779124934,0.14225053078556266,0.9999345121152585,0.22222222222222232,0.21621621621621623,0.0,0.0,0.707169459962756,0.4864864864864864,0.11627906976744207,0.14089055064581915,0.05186591711022068,0.47457627118644063,Nueva
0.03401360544217691,1,0.02034770000000208,1,0.9721916023649664,0.430921052631579,0.6902792140641159,1.0,0.8333333333333335,0.42666666666666675,0.1202749140893471,0.3478260869565215,0.7799043062200957,0.49350649350649345,0.031042128603104208,0.6904198258451147,0.520868501548884,0.5917159763313611,Nueva
0.0,1,0.02488840000000181,2,1.0,0.8444913020558777,0.44161358811040347,1.0,0.5555555555555558,0.5945945945945947,0.09615384615384615,0.3928571428571428,0.9795158286778398,0.6216216216216219,0.4883720930232558,0.44116247450713797,0.20900364810717065,0.11299435028248583,Nueva
0.03401360544217691,1,0.040684699999999914,1,0.1487624010421886,0.5328947368421053,0.9524301964839711,1.0,0.875,0.5333333333333334,0.2542955326460481,0.5652173913043477,0.1164274322169059,0.5584415584415583,0.027716186252771613,0.9522812303413568,0.907587893710364,0.1301775147928994,Nueva
0.0,1,0.04523470000000174,2,0.09944695316860318,0.9093305218766474,0.7197452229299364,1.0,0.6666666666666665,0.756756756756757,0.1730769230769231,0.5357142857142858,0.09869646182495345,0.756756756756757,0.5348837209302326,0.7181509177430319,0.44351414389091565,0.039548022598870025,Nueva
0.0,1,0.061021700000004835,1,0.8040384808097004,0.6703947368421053,0.968976215098242,1.0,0.9583333333333335,0.6666666666666667,0.35051546391752575,0.652173913043478,0.7454545454545454,0.6103896103896103,0.05210643015521066,0.9691007515809689,0.952895281853953,0.5502958579881658,Nueva
0.0,1,0.06557690000000349,2,0.8483941346592928,0.9288350026357406,0.6900212314225054,0.9998690242305173,0.6111111111111112,0.810810810810811,0.23076923076923075,0.607142857142857,0.8929236499068901,0.810810810810811,0.6744186046511627,0.6887491502379333,0.41996591112971715,0.29378531073446323,Nueva
0.03401360544217691,1,0.08136520000000047,1,0.8409660286601864,0.6296052631578948,0.922440537745605,1.0,0.9166666666666665,0.6266666666666667,0.429553264604811,0.7391304347826084,0.7562998405103668,0.6363636363636362,0.04767184035476718,0.9225904711452505,0.8719420713350887,0.17159763313609466,Nueva
0.0,1,0.08591170000000402,2,0.42731746917651836,0.9409594095940959,0.6433121019108281,1.0,0.6111111111111112,0.8378378378378377,0.2692307692307693,0.642857142857143,0.4553072625698324,0.810810810810811,0.7209302325581395,0.6428280081577158,0.37227139525148023,0.1271186440677966,Nueva
